E,I,X,stable,lock_epoch,stable_epoch
1.0,-0.645509056040777,-0.33986219890168534,,-0.1825520113403343,-0.1694311439070709
-0.645509056040777,1.0,0.9376745556401114,,0.20166661949534836,0.0795412792885863
-0.33986219890168534,0.9376745556401114,1.0,,0.16526681995801568,0.020853349796795168
,,,,,
-0.1825520113403343,0.20166661949534836,0.16526681995801568,,1.0,0.15264505627056366
-0.1694311439070709,0.0795412792885863,0.020853349796795168,,0.15264505627056366,1.0
