epoch,A,I_track
0,19.954044246153437,0.018757634439114785
1,20.605187666719086,-0.026926864743675425
2,21.502067554565453,0.017493078819416415
3,22.92586773078673,-0.019883869973910468
4,22.184489666955024,-0.032467564879742734
5,22.342509917610993,-0.05083803225374191
6,22.830117445555675,-0.05970905818122612
7,24.635155266202112,-0.06804065549826391
8,23.2558262103617,-0.05458104872821434
9,24.59142393128602,-0.025649976824878636
10,25.170238590309868,-0.022024678728636365
11,25.80074487643372,-0.0664382792689361
12,25.40536352453747,-0.03408454707069661
13,25.961063005822655,0.018165109765479116
14,25.921582404407836,0.0192536983027856
15,27.148393990288383,0.046261510877360655
16,28.497238930673227,0.0016153979519847178
17,29.288081277096815,0.029751454417599646
18,28.4531998697001,0.010347837953483052
19,29.150176116914896,-0.015829611322772868
20,28.55289522531297,0.00660850813050835
21,28.689984082548747,-0.03806697866411045
22,31.80850860193077,0.005393536378429195
23,31.23832400089482,0.014865101514868211
24,31.536654456866998,0.0925486920743148
25,32.07420270506472,0.09363973727856074
26,31.671829382623812,0.11128005501349367
27,33.364202498674146,0.13415717775687833
28,33.003006930235195,0.09087096827156552
29,32.72106242703839,0.062253773500252164
30,33.84162834884653,0.03444043445256732
31,35.15555716746983,0.12131398908630746
32,34.875422147226566,0.1106839068136996
33,35.285464704017066,0.08364549882774905
34,34.45088291084692,0.12447125799994861
35,32.923664128587234,0.09307395446719738
36,32.91097223074503,0.03621136318767475
37,34.039425575792286,0.0522495053178509
38,35.04354572836519,0.0738151053074933
39,36.66965501421549,0.05881671336631542
40,36.82698624665371,0.07584208891271359
41,39.662425185475584,0.10590929337091329
42,39.573013911290275,0.11647926559274699
43,40.81931966668998,0.07478287753180729
44,42.08424880587325,0.09194763637237477
45,42.77168664270189,0.08397424730268752
46,44.543896590854196,0.13556929688192254
47,44.03436767009629,0.1611412466773411
48,45.96633628364786,0.15886105099080253
49,45.92403794401714,0.16241914654452397
50,46.74306205666954,0.11861865487199963
51,48.35621252955105,0.1233196305697757
52,49.598193605525786,0.10749130066774645
53,48.88927365195017,0.12233244294319463
54,48.25430970138652,0.07954508271995442
55,48.77939868509774,-0.0020707595232320464
56,48.28279944627244,-0.03226789483986332
57,49.86991565171399,-0.10550169859382531
58,51.52022972735726,-0.07600816957859498
59,51.174750011764345,-0.0726291752755306
60,51.73173121781129,-0.11247604136895531
61,52.24480898436796,-0.0768375611743278
62,52.188215380996986,-0.03062237885286069
63,53.93197677844361,-0.02926537775456838
64,54.65069937905407,0.007255242042461672
65,53.26462938568626,-0.03982978437290413
66,54.55394355505004,-0.03594683294974428
67,55.64391541093879,-0.03544197841471631
68,54.44725905591814,-0.0012196134642026915
69,53.15859861223171,-0.0420842591565747
70,53.32501066976048,0.019312384203844575
71,53.85476294305954,-0.026466395272426814
72,54.108243451329194,-0.006612212488795337
73,54.33120162400993,-0.018544160754295387
74,55.04067923818473,0.026810423793383498
75,55.80765304363757,0.04693767017271329
76,57.21439440236501,0.09697327938812322
77,56.256121472418386,0.04574405228026944
78,56.031407728313454,0.08899973419181414
79,56.45958101166078,0.07799500581851457
80,57.03812865033222,0.01540712975628071
81,58.675407624953095,0.1130885824517867
82,58.81165041469011,0.06947273074069207
83,59.639927376115466,0.03376593603398424
84,59.01762967473492,0.011930192405888333
85,60.033328940233964,0.023218931690947135
86,60.40057345614408,0.07115336359920296
87,60.104087695040846,0.09750030117832792
88,61.476642369122075,0.12265572212118661
89,62.339278325991934,0.10632613513543746
90,63.57250703411744,0.14323288771740583
91,64.47219113701433,0.1325442436624531
92,65.35718042100017,0.06666604717654327
93,65.89302003753448,0.06566266921340623
94,66.9955855885057,0.04837275369834596
95,67.50049857695582,0.06057641867898808
96,66.68802103003156,0.09478456707372591
97,65.61269796406185,0.07972486678199105
98,64.25816775577348,0.00902071620966885
99,66.01116798037427,-0.032305743909110576
100,65.8211510300942,-0.08347246854073048
101,67.91335250686073,-0.08770450519851815
102,68.90538772194947,-0.07268427458299939
103,69.50995377326254,-0.06706024709650632
104,69.78346173587464,-0.08062522943441294
105,68.47451243306341,-0.1020660325594239
106,69.83712016348852,-0.03782681728594209
107,70.58927672315738,0.007609864027457183
108,69.97381222979948,-0.035637243899375566
109,68.09720187166273,-0.01692127527702012
110,67.82570954181591,0.022946295631285696
111,67.95894897796461,0.020422226124982727
112,67.35823243431446,-0.009641274147577112
113,68.55073018865751,-0.029732316312456722
114,68.91155614227996,0.011404236314764914
115,68.5878248763365,-0.022807369861398308
116,69.05547666931652,0.016273775036226637
117,70.54863067258842,0.005070122101316923
118,71.09889219064662,-0.023191110598187115
119,71.00430863657104,-0.016499857592608067
120,71.46556177583018,-0.06402324487474177
121,72.34011034124214,-0.049950653098226425
122,73.84750404636871,0.0014399340866233373
123,74.68192541717093,0.013043492417140637
124,76.14831514931561,0.04156665282570706
125,76.19352884871176,0.033963261942955264
126,77.00476751578516,0.016909016381023188
127,78.8923843175504,-0.05235864273794856
128,80.14797344220023,-0.059351459278826124
129,80.53063658646435,-0.013850580396713302
130,81.16350636341377,-0.03254130546901286
131,82.81478705158683,-0.04217374992924516
132,84.18407501843357,-0.11702760392638877
133,86.20149572315184,-0.09429876498589441
134,85.82851303246593,-0.11966887835244736
135,87.03083115894546,-0.16882289505204456
136,86.93993803375419,-0.2657798415273946
137,86.30439672426458,-0.23373118558294573
138,86.36722299524074,-0.21723121482826502
139,88.31983862465769,-0.25204645169370327
140,89.3569918212907,-0.26683928871996754
141,92.80057041527114,-0.15000286552728137
142,93.95819404945584,-0.08316699645772647
143,94.78596423740935,-0.08313411023267592
144,95.40016394271058,-0.07775084306018513
145,95.27458723307875,-0.13548736843602488
146,95.02473949224397,-0.13428028934535008
147,96.08406258289702,-0.14158259894161143
148,95.88549939744439,-0.10082775457179488
149,95.13715799511196,-0.04494040988689278
150,96.15750895270148,-0.1273602298130504
151,96.28943320841252,-0.1715685705148357
152,97.09632779775626,-0.1832739023925293
153,96.98911518613778,-0.1623923801439557
154,97.13676449663267,-0.21681239353020448
155,97.78344181435577,-0.264001091945712
156,97.33158154057482,-0.27665228464452335
157,98.15495951275052,-0.2349579968506042
158,98.48000271740152,-0.2209346110666505
159,98.41237314081371,-0.20473859111583279
160,99.00834887799253,-0.15846410920391268
161,98.24420025076043,-0.19726132395950813
162,100.53693046108732,-0.26364512031530546
163,101.08208006762179,-0.27793737966350845
164,102.06576237322099,-0.2620712005761712
165,100.83359479055576,-0.2524467276433179
166,102.0395423872166,-0.20979732387478717
167,103.45512789799696,-0.19611222243709145
168,103.21773695513764,-0.1907282565461234
169,104.47305223888964,-0.21554814805851435
170,104.47864854959671,-0.2758724120920688
171,103.19752723322878,-0.25671776908795874
172,103.88050645831139,-0.22692154213194846
173,104.55435360246427,-0.3136583969164822
174,106.11319536642895,-0.3008262452756636
175,107.58034594356086,-0.27371790835198867
176,108.55979994346791,-0.20455941907519185
177,108.89609645564975,-0.22456031188410674
178,110.15728256280458,-0.2356476504851853
179,111.01829818921843,-0.21331277324176748
180,110.41077453306293,-0.21184587357183646
181,111.65747764598144,-0.20109300668503727
182,111.51464261541607,-0.2118385805855038
183,110.43924642164217,-0.17386985914972086
184,110.89840223007292,-0.15108154715953886
185,112.34164816861882,-0.2068320414972766
186,111.77024660394346,-0.27351358952264293
187,111.72699477556472,-0.20431014266516695
188,112.80809736964137,-0.18779691975462842
189,113.91316231770021,-0.23662122957076537
190,114.99386160903705,-0.18195527301802827
191,115.90476212893927,-0.07974860314507842
192,115.16885750792193,-0.09679096886242991
193,117.1248231400997,-0.07026472804279116
194,115.32784047524872,-0.058354310680044034
195,114.34023886748707,-0.022283398730998674
