universe_id,E,I,X,stable,lockin,stable_epoch,lock_epoch,age_Gyr,vacuum_energy,quantum_correction,entanglement_entropy,information_bound,causal_scale,entanglement_density,error_correction_threshold,holographic_entropy,topological_defects,magnetic_field_strength,string_tension,string_density,wall_energy_density,wall_probability,pbh_mass_fraction
0,0.7430591012090894,0.5344343947380852,24.481001129467323,1,1,65,122,305391684.58036417,0.7456177802495654,2.4263283983765176e-07,0.37044169390696463,0.5852453322670872,100.8611820241818,0.19829330472365556,0.10172171973690425,33667.370825045335,False,1.0320822761391856e-09,1.0172236404836357e-06,0.10068868789476171,1.0129177303627268e-12,0.05068868789476171,1.0120552597156264e-06
1,0.72,0.5921666844239937,25.059000319631885,1,1,4,155,305391684.58036417,0.7266360012785275,2.6884325880532846e-07,0.4104586677300221,0.7153816149311893,100.4,0.21871559230041673,0.1046083342211997,33543.01564608472,False,1.0379265053804702e-09,1.008e-06,0.10184333368847986,1.006e-12,0.051843333688479876,1.0132166684423994e-06
2,0.766,0.48584161463402753,24.0651490634125,1,1,28,122,305391684.58036417,0.7649154676809665,2.2057175180077086e-07,0.33675974538226766,0.4646630472156136,101.32000000000001,0.18107489043023103,0.09929208073170137,33817.65805441535,False,1.028612316375085e-09,1.0264e-06,0.09971683229268055,1.0198e-12,0.049716832292680556,1.0117841614634029e-06
3,0.7570997844926296,0.45801384048921356,23.386244818658433,1,1,51,151,305391684.58036417,0.7539210132609007,2.0793796188456237e-07,0.3174710021925309,0.39654986968465605,101.14199568985258,0.17040712332494132,0.09790069202446068,33609.50547146446,False,1.015594434294118e-09,1.0228399137970519e-06,0.09916027680978429,1.017129935347789e-12,0.04916027680978427,1.007221340947447e-06
4,0.72,0.6115320465453172,25.40757683781571,1,1,9,135,305391684.58036417,0.7280303073512628,2.776351196066602e-07,0.4238817138849399,0.7531196795332789,100.4,0.22586815045318964,0.10557660232726587,33604.341403503444,False,1.0437942101032312e-09,1.008e-06,0.10223064093090635,1.006e-12,0.05223064093090635,1.0151532046545317e-06
5,0.766,0.47282678160006497,23.83088206880117,1,1,4,122,305391684.58036417,0.763918531470565,2.1466302674464713e-07,0.32773855055931805,0.4324818959098424,101.32000000000001,0.1762242160651548,0.09864133908000326,33775.68420154276,False,1.0245790196178601e-09,1.0264e-06,0.0994565356320013,1.0198e-12,0.0494565356320013,1.0104826781600066e-06
6,0.7311755045491801,0.5395907723745902,24.336143993726225,1,1,11,141,305391684.58036417,0.7340702848458284,2.449738316629135e-07,0.3740158225276104,0.5977040509029178,100.6235100909836,0.19973819592313938,0.1019795386187295,33525.29029672191,False,1.0276501233326077e-09,1.012470201819672e-06,0.10079181544749181,1.009352651364754e-12,0.05079181544749181,1.010194178147295e-06
7,0.766,0.48678580804767424,24.082144544858135,1,1,7,172,305391684.58036417,0.7649877928964519,2.2100041494738846e-07,0.3374142103848401,0.467012507045204,101.32000000000001,0.18142679465945152,0.09933929040238372,33820.703151907124,False,1.0289049219139744e-09,1.0264e-06,0.09973571616095349,1.0198e-12,0.049735716160953486,1.0118785808047675e-06
8,0.766,0.48506260103320076,24.051126818597616,1,1,40,132,305391684.58036417,0.7648557952391433,2.202180801731553e-07,0.33621977430123673,0.46272578384449553,101.32000000000001,0.1807845493022492,0.09925313005166003,33815.14567471893,False,1.0283709000601889e-09,1.0264e-06,0.09970125202066402,1.0198e-12,0.04970125202066402,1.0117062601033203e-06
9,0.766,0.47706680931163736,23.907202567609474,1,1,15,127,305391684.58036417,0.7642433175932715,2.165879963476109e-07,0.3306775138130905,0.4429169854261943,101.32000000000001,0.1778044894097353,0.09885334046558188,33789.35862201952,False,1.0258930042056766e-09,1.0264e-06,0.09954133618623275,1.0198e-12,0.04954133618623275,1.0109066809311637e-06
