E,kl_divergence,shannon,renyi,mutual_info,composite,kl_shannon,entanglement,fisher,fisher_kl_fusion,jensen_shannon
0.72,0.433066843807646,0.9226971030748083,0.8513699440226435,0.5554744086244365,0.39958952221906546,0.5894676918322127,0.7735341662853701,0.3346865583718755,0.38387670108976074,0.28555309507391907
0.720938775510204,0.479791738901831,0.8859138004598363,0.7848432618451906,0.5813222542913323,0.4250541228397546,0.6224681830585903,0.6470570039404122,0.3435944064748549,0.411693072688343,0.10986589368325925
0.7218775510204082,0.3275394681607269,0.7827050120151932,0.6126271358337037,0.4413308541243435,0.2563667833621917,0.4618204151243696,0.8294217040529315,0.09299792423272672,0.2102686961967268,0.2685087165842685
0.7228163265306122,0.2904013933355573,0.8577292197027535,0.7356994143318945,0.4322333499273564,0.24908576050629996,0.43389795146589033,0.659833045767785,0.4028608876448647,0.34663114049021104,0.24807906505145594
0.7237551020408163,0.19693502517433717,0.9315768604874732,0.8678354469956971,0.38059548400262116,0.18346011247193053,0.3251363407029448,0.6974212884119996,0.27922269359363566,0.23807885938398643,0.11629111362144748
0.7246938775510204,0.15450734749434675,0.7288681934792822,0.5312488434657524,0.29809755899058066,0.11261549124748021,0.254966287890106,0.6171731452712665,0.26865147306948167,0.2115794102819142,0.16683374428366365
0.7256326530612245,0.2095151740118417,0.8008510107978887,0.641362341496,0.3573491332083534,0.16779043888487896,0.3321378751733993,0.8179802858087365,0.32128607652605456,0.26540062526894814,0.1637563451247993
0.7265714285714285,0.4641352287089305,0.9137839408826242,0.8350010906149792,0.5765474067523539,0.4241193183921046,0.615593900936617,0.7002334570520481,0.08355487461160546,0.27384505166026796,0.24450505721544488
0.7275102040816326,0.6877558671126662,0.8057672541899443,0.6492608679248023,0.7172587138819857,0.5541711565963973,0.7420991997941941,0.6578474530541594,0.19309329939786185,0.440424583255264,0.5096220760205926
0.7284489795918367,0.5097134053274843,0.8146916539268737,0.663722490978105,0.5859579674773316,0.41525925721494716,0.6270879959470085,0.6458857514456898,0.2851148826089928,0.3974141439682386,0.24447775761812204
0.7293877551020408,0.7255902469520822,0.8169161328645396,0.667351968134354,0.7484217184301964,0.5927463785843212,0.7685496622124687,0.6521880699704337,0.4632515235792898,0.594420885265686,0.2184651234451037
0.7303265306122448,0.5981323471306937,0.8682044946822347,0.7537790445864345,0.6656503840185789,0.519301192193703,0.7082972716577958,0.663076109661292,0.3488303990588537,0.4734813730947737,0.1165112664250196
0.731265306122449,0.45233077872397537,0.8802507848498945,0.7748414442288553,0.5593107802554551,0.39816452298354327,0.5975837185015528,0.6791618819091191,0.4110696598260371,0.43170021927500624,0.27690122727313266
0.732204081632653,0.447643934940537,0.7192284608002432,0.517289578825087,0.5155400664054636,0.3219582583138466,0.551831133359623,0.7992223377803346,0.09669795163266398,0.2721709432866005,0.23271730750794942
0.7331428571428571,0.6646823084168272,0.7952642189007253,0.6324451778637807,0.6973277860378018,0.5285980568202391,0.7241334486290592,0.6723213851209227,0.2727543644498524,0.4687183364333398,0.34327886568641863
0.7340816326530613,0.3547956864219329,0.7585816708789724,0.5754461513935336,0.4557421825361928,0.2691415046266018,0.4834686153112824,0.8390964109353313,0.33260652836303556,0.3437011073924842,0.31807109956289503
0.7350204081632653,0.31261538566505187,0.8869813938150443,0.7867359929740786,0.45620688770254997,0.27728403050521533,0.4622953899982791,0.7047026045880036,0.3706189511540073,0.3416171684095296,0.1297244130123835
0.7359591836734694,0.3033849487810503,0.7308575398135261,0.5341527435022798,0.4102530965391693,0.22173117728257105,0.4287798649306696,0.7920130833957814,0.14841835098896192,0.2259016498850061,0.23399749835505282
0.7368979591836735,0.44962480651573444,0.9145241113923793,0.8363543503180211,0.5658496327348956,0.41119272663877254,0.6028560683379433,0.6398922735436011,0.25691515305043444,0.35326997978308444,0.3235051268185836
0.7378367346938776,0.3533291763965302,0.8784632787440352,0.7716977321017204,0.4846127019834065,0.3103867067732255,0.5039594218618685,0.6222783515675416,0.21801988201886555,0.28567452920769787,0.2631511120743505
0.7387755102040816,0.5413608521015286,0.7188541184782289,0.5167512436531115,0.5857341686957036,0.3891594781160672,0.6176080862410891,0.5248170799953988,0.1922746321908664,0.3668177421461975,0.34288915931715835
0.7397142857142857,0.5149743954468746,0.8156030521067337,0.6652083386058193,0.5901315596118394,0.42001468868329095,0.6313269317100293,0.692306593334516,0.23639119134164735,0.37568279339426097,0.33605886700061444
0.7406530612244898,0.37728160620424184,0.9491602101272512,0.9009051044888076,0.5202512571849942,0.358100688621965,0.5399417964858121,0.640781258390568,0.14437701946389422,0.260829312834068,0.2579988872263469
0.7415918367346939,0.3021890980537283,0.7782390687800895,0.605656048175701,0.4212015907353186,0.23517536226482866,0.43533734029538923,0.47544140965235115,0.248639910659034,0.27541450435638115,0.29854411178281315
0.7425306122448979,0.29271913159426033,0.6820974567207191,0.46525694046487326,0.39006371287587505,0.19966297519394247,0.4096421369666476,0.5405590945307396,0.08665505266079844,0.18968709212752938,0.30907470812404064
0.7434693877551021,0.556809122845149,0.8910837924333559,0.7940303251374121,0.6403777902422008,0.49616358484634576,0.685359503607914,0.5893282959320627,0.5292334274241872,0.5430212751346681,0.38817710844640985
0.7444081632653061,0.3166980405676003,0.789966981327636,0.6240478315878976,0.43501527575760923,0.25018099509956443,0.45213500047397015,0.7178534495307122,0.3075471069243739,0.3121225737459871,0.3001736107857027
0.7453469387755102,0.34740410716169934,0.7802494563922739,0.608789214200439,0.455615444469343,0.2710618657613592,0.48075379624051584,0.6759136644166953,0.2869559747606357,0.31718004096116753,0.24952066413226312
0.7462857142857143,0.2752549360544745,0.7442772164761171,0.5539485749654369,0.39251050615988514,0.20486597762793587,0.4018823283197805,0.6975169654493628,0.2972855525934436,0.28627024432395903,0.31861105548352403
0.7472244897959184,0.42150734075865764,0.8954473095004886,0.8018258840916638,0.5399923329441154,0.37743761421704564,0.5731975875445288,0.5179691461370525,0.5721879116113233,0.49684762618499045,0.20979771948921785
0.7481632653061224,0.20241699275494685,0.8556302131170059,0.732103061598653,0.3657202978454616,0.17319409464941862,0.32738443745841517,0.7271650607228628,0.2136297037378242,0.20802334824638552,0.47922383594253876
0.7491020408163265,0.28854143441869656,0.7465248694597839,0.5572993807219474,0.40303729317896836,0.21540335666315624,0.4162117071264358,0.5360461431124686,0.21174305607946686,0.2501422452490817,0.22137488218121074
0.7500408163265306,0.6628107214971213,0.8420912330677592,0.7091176448095792,0.7076308493897807,0.558147097756042,0.7417720417771957,0.6518252031637906,0.1537221933576253,0.4082664574273733,0.18395609712881436
