time,exp_A,var_A
0.0,0.5454000660087697,0.7025387679976297
0.02,0.5486561449683691,0.6989516290726074
0.04,0.5654048508089866,0.6799261885774179
0.06,0.5725834431352901,0.6718871249538952
0.08,0.5789780763642814,0.664597125376174
0.1,0.5814034008127524,0.6618033333935097
0.12,0.5786833276352203,0.6649628112521536
0.14,0.5745701507603378,0.669547526421739
0.16,0.5720161391570193,0.6723019042572103
0.18,0.5694864718296455,0.675189268260117
0.2,0.5679055403460728,0.6769803134602347
0.22,0.5663420950128739,0.6786469788484095
0.24,0.5769322888298557,0.6663315510235502
0.26,0.5851025724514745,0.6568824824925803
0.28,0.5930345595171602,0.6475667264298365
0.3,0.6027149401870316,0.6362066234283258
0.32,0.6126872399505945,0.624667943988055
0.34,0.6120744152274032,0.6254625598412629
0.36,0.6062086237207478,0.6323642239002327
0.38,0.6006619681857439,0.6392127027796616
0.4,0.5929680883543312,0.6481493547231748
0.42,0.5859661524820517,0.6567180462757032
0.44,0.5794022456237035,0.6645841446213708
0.46,0.5784440954959702,0.6658443325277168
0.48,0.5774904793811284,0.6672517798541738
0.5,0.5758385917077388,0.6692514027915318
0.52,0.5649979339351561,0.6807525551458518
0.54,0.5472615887253538,0.699833446411457
0.56,0.5307619106319651,0.7171026917356984
0.58,0.5173720705319377,0.7309490805741689
0.6,0.5137908746039441,0.7349511423985484
0.62,0.5192746777038403,0.7289238830090169
0.64,0.5288647282718244,0.7189422996060847
0.66,0.5354696360314346,0.7119544436388228
0.68,0.5339499274491788,0.7126942231540434
0.7000000000000001,0.5153441277481019,0.7309521311659418
0.72,0.495665281714624,0.7509202893170398
0.74,0.4787776007619201,0.7670711434372854
0.76,0.4653391761730153,0.7808058674922063
0.78,0.4563687174365464,0.7905504887367713
0.8,0.4617387802097169,0.7865680433792342
0.8200000000000001,0.4664039887244574,0.7826925489396658
0.84,0.46694951294668086,0.7832851770064349
0.86,0.45727320759084433,0.784290892491758
0.88,0.45220277354654825,0.7922204455924035
0.9,0.44728288869139143,0.8063825567937728
0.92,0.42265784038118,0.8160038802523568
0.9400000000000001,0.39848626952001487,0.8294565551677591
0.96,0.3919478460362207,0.8450596732560829
0.98,0.3822169675577172,0.8493370486665258
1.0,0.34539788455664666,0.8607320421932657
1.02,0.3411816472080237,0.8744456684485243
1.04,0.33719301361692855,0.8818436532114134
1.06,0.33722044996756095,0.8903395819445838
1.08,0.3207608640143861,0.9028800754637464
1.1,0.31356529500122604,0.9069697248905427
