universe_id,E,I,lock_epoch,ell,axis_lon,axis_lat,peak_value,category,alignment_angle_deg,p_value,aoe_flag
0,0.7430591012090894,0.5344343947380852,122,2,37.6171875,6.579592944977634,-22.629266651726304,lock_in,109.43337554330961,1.0,False
0,0.7430591012090894,0.5344343947380852,122,3,157.5,36.05358859962301,28.583285718282056,lock_in,109.43337554330961,1.0,False
23,0.766,0.43401289031781976,122,2,298.04347826086956,64.57355318327413,48.50990676444134,lock_in,118.91490969239096,1.0,False
23,0.766,0.43401289031781976,122,3,235.24390243902442,-43.804487962974946,18.325609614043433,lock_in,118.91490969239096,1.0,False
24,0.7394710322767349,0.5353229168327396,122,2,144.140625,20.423615363810953,38.57809259325013,lock_in,81.75962527538593,0.0,False
24,0.7394710322767349,0.5353229168327396,122,3,26.015625,66.44353569089877,22.575828161327184,lock_in,81.75962527538593,0.0,False
1,0.72,0.5921666844239937,155,2,93.21428571428571,74.60343607627445,-20.03555005343066,lock_in,40.67855756510316,0.0,False
1,0.72,0.5921666844239937,155,3,68.5546875,35.68533471265204,-14.915418786876009,lock_in,40.67855756510316,0.0,False
2,0.766,0.48584161463402753,122,2,46.05468749999999,5.379378991112077,43.48006557107514,lock_in,40.717480257549184,0.0,False
2,0.766,0.48584161463402753,122,3,16.875,36.05358859962301,13.721878294066478,lock_in,40.717480257549184,0.0,False
3,0.7570997844926296,0.45801384048921356,151,2,260.28,-43.00863399423693,39.19821480989771,lock_in,84.99601908230673,1.0,False
3,0.7570997844926296,0.45801384048921356,151,3,193.0078125,15.713861048008212,-15.282206312280733,lock_in,84.99601908230673,1.0,False
4,0.72,0.6115320465453172,135,2,251.015625,6.880079227870652,-26.906737393581444,lock_in,54.27135388124765,0.0,False
4,0.72,0.6115320465453172,135,3,303.75,28.971532223711293,-26.840096372616227,lock_in,54.27135388124765,0.0,False
5,0.766,0.47282678160006497,122,2,300.9375,1.492246289620354,-17.539673224403742,lock_in,44.79153295012961,1.0,False
5,0.766,0.47282678160006497,122,3,264.0234375,29.313198964168343,29.58363136167049,lock_in,44.79153295012961,1.0,False
6,0.7311755045491801,0.5395907723745902,141,2,310.3246753246753,-61.56696379051533,-30.887914368946156,lock_in,135.62630201435002,1.0,False
6,0.7311755045491801,0.5395907723745902,141,3,90.0,26.276811557199977,-32.84389329052992,lock_in,135.62630201435002,1.0,False
7,0.766,0.48678580804767424,172,2,92.00892857142857,48.141207794360284,-27.75189554063183,lock_in,127.89424764306844,1.0,False
7,0.766,0.48678580804767424,172,3,91.60714285714286,-79.75282793472047,34.70717155457877,lock_in,127.89424764306844,1.0,False
8,0.766,0.48506260103320076,132,2,141.75,82.6853762107639,-17.381174945868153,lock_in,156.0422979203652,1.0,False
8,0.766,0.48506260103320076,132,3,74.45454545454545,-69.79389373110558,34.66113205665681,lock_in,156.0422979203652,1.0,False
9,0.766,0.47706680931163736,127,2,341.71874999999994,38.3009224658677,40.54826261552517,lock_in,47.84982467705336,0.0,False
9,0.766,0.47706680931163736,127,3,35.5078125,23.31795706533424,-35.67004288401576,lock_in,47.84982467705336,0.0,False
10,0.766,0.5105133881787816,152,2,176.1328125,3.583321698471977,44.9253469519677,lock_in,62.151756745449255,1.0,False
10,0.766,0.5105133881787816,152,3,150.1578947368421,-54.72462840974654,-21.080715061919058,lock_in,62.151756745449255,1.0,False
11,0.766,0.4716475607790501,133,2,81.2109375,15.094787099543197,-24.35533667974021,lock_in,83.4039910178374,0.0,False
11,0.766,0.4716475607790501,133,3,177.33050847457628,45.78396716177502,-26.143761468983648,lock_in,83.4039910178374,0.0,False
12,0.7254053469182633,0.6119050000165986,144,2,338.203125,1.492246289620354,-44.913366211316195,lock_in,19.136212162063675,0.0,True
12,0.7254053469182633,0.6119050000165986,144,3,356.1328125,8.385538647081319,19.275062757143715,lock_in,19.136212162063675,0.0,True
13,0.766,0.3213319593577176,151,2,88.59375,11.719760305788782,-15.000735931226286,lock_in,10.297623424705973,0.0,True
13,0.766,0.3213319593577176,151,3,98.0859375,16.334822780685997,-29.67805494616704,lock_in,10.297623424705973,0.0,True
14,0.7403012347404613,0.4836716893204133,122,2,185.2734375,5.379378991112077,-25.17158115941351,lock_in,101.02320540926553,1.0,False
14,0.7403012347404613,0.4836716893204133,122,3,84.0234375,1.7907846593289491,-30.600599906739017,lock_in,101.02320540926553,1.0,False
15,0.766,0.5016984909777897,149,2,18.984375,30.345182969588258,19.993498272912923,lock_in,135.36803031030047,1.0,False
15,0.766,0.5016984909777897,149,3,250.6395348837209,-58.16036855433802,-22.271570192095048,lock_in,135.36803031030047,1.0,False
16,0.766,0.4427844985035713,122,2,118.125,75.34073424154306,-24.392358558938568,lock_in,48.8401428683066,0.0,False
16,0.766,0.4427844985035713,122,3,261.2755102040816,53.57223328098856,-43.1468748853519,lock_in,48.8401428683066,0.0,False
17,0.766,0.4932964358656973,153,2,73.31460674157303,57.01854862136609,-26.855324946363865,lock_in,67.71241786734701,0.0,False
17,0.766,0.4932964358656973,153,3,335.0390625,32.0899512562803,12.43295458943054,lock_in,67.71241786734701,0.0,False
18,0.766,0.497959122889188,135,2,22.5,5.679189845582371,28.357888861368053,lock_in,106.12783443244221,0.0,False
18,0.766,0.497959122889188,135,3,135.70312499999997,32.44286613851178,31.844514395409416,lock_in,106.12783443244221,0.0,False
19,0.755203872145026,0.42747207502579093,123,2,172.6171875,2.9855060057465295,-31.926607943905,lock_in,86.41968718800538,1.0,False
19,0.755203872145026,0.42747207502579093,123,3,253.125,-51.25580694880492,27.668627721990056,lock_in,86.41968718800538,1.0,False
20,0.7238257147327408,0.5661747765252272,128,2,93.8671875,17.582776008425398,-33.535868023318585,lock_in,29.933929229431115,0.0,False
20,0.7238257147327408,0.5661747765252272,128,3,66.44531249999999,34.95386525718846,-36.523871342574864,lock_in,29.933929229431115,0.0,False
21,0.766,0.4574787536152135,127,2,253.125,11.719760305788782,-27.323991163393476,lock_in,123.13076162626196,1.0,False
21,0.766,0.4574787536152135,127,3,98.0859375,40.228184728061095,23.36315625547978,lock_in,123.13076162626196,1.0,False
22,0.72,0.5670166831722439,132,2,112.1484375,25.282603043311994,14.970306620213831,lock_in,26.228847201988547,0.0,False
22,0.72,0.5670166831722439,132,3,137.4609375,41.01449966573051,21.343317987205435,lock_in,26.228847201988547,0.0,False
