ell,C_ell_scaled,fit_alpha,fit_R_squared,n_maps
2,509.16267727924674,0.09526270610083468,0.9181832120937965,175
3,444.23068199756995,0.09526270610083468,0.9181832120937965,175
4,427.46197260261897,0.09526270610083468,0.9181832120937965,175
5,391.1300690633708,0.09526270610083468,0.9181832120937965,175
6,376.8027748964228,0.09526270610083468,0.9181832120937965,175
7,379.8160913481784,0.09526270610083468,0.9181832120937965,175
8,387.3689423927052,0.09526270610083468,0.9181832120937965,175
9,382.46655628123915,0.09526270610083468,0.9181832120937965,175
10,359.1335686132221,0.09526270610083468,0.9181832120937965,175
11,364.6938856353223,0.09526270610083468,0.9181832120937965,175
12,367.44573045619524,0.09526270610083468,0.9181832120937965,175
13,364.7800981763478,0.09526270610083468,0.9181832120937965,175
14,361.09386568371644,0.09526270610083468,0.9181832120937965,175
15,355.3060221426691,0.09526270610083468,0.9181832120937965,175
16,364.15446945214563,0.09526270610083468,0.9181832120937965,175
17,357.13861055873366,0.09526270610083468,0.9181832120937965,175
18,348.83740359349844,0.09526270610083468,0.9181832120937965,175
19,347.7046511149223,0.09526270610083468,0.9181832120937965,175
20,349.9444947557365,0.09526270610083468,0.9181832120937965,175
21,341.4481931789298,0.09526270610083468,0.9181832120937965,175
22,355.8124680681897,0.09526270610083468,0.9181832120937965,175
23,350.3016280625053,0.09526270610083468,0.9181832120937965,175
24,339.4370594366463,0.09526270610083468,0.9181832120937965,175
25,340.50564272034507,0.09526270610083468,0.9181832120937965,175
26,335.0700828007838,0.09526270610083468,0.9181832120937965,175
27,343.7600917364407,0.09526270610083468,0.9181832120937965,175
28,346.7634955845114,0.09526270610083468,0.9181832120937965,175
29,341.16501408149264,0.09526270610083468,0.9181832120937965,175
30,335.4380568385599,0.09526270610083468,0.9181832120937965,175
31,333.6350085229104,0.09526270610083468,0.9181832120937965,175
32,347.6069194076889,0.09526270610083468,0.9181832120937965,175
33,331.09258737735973,0.09526270610083468,0.9181832120937965,175
34,343.9759122421984,0.09526270610083468,0.9181832120937965,175
35,344.2950623731704,0.09526270610083468,0.9181832120937965,175
36,335.34929619158777,0.09526270610083468,0.9181832120937965,175
37,333.9423263525655,0.09526270610083468,0.9181832120937965,175
38,334.29031685962514,0.09526270610083468,0.9181832120937965,175
39,327.0555410935599,0.09526270610083468,0.9181832120937965,175
40,330.61175726459993,0.09526270610083468,0.9181832120937965,175
41,332.31179909958564,0.09526270610083468,0.9181832120937965,175
42,333.7741359827642,0.09526270610083468,0.9181832120937965,175
43,332.01501935058957,0.09526270610083468,0.9181832120937965,175
44,329.2014524143732,0.09526270610083468,0.9181832120937965,175
45,330.6641533767676,0.09526270610083468,0.9181832120937965,175
46,332.87921998104275,0.09526270610083468,0.9181832120937965,175
47,330.19735849472767,0.09526270610083468,0.9181832120937965,175
48,330.44832646923,0.09526270610083468,0.9181832120937965,175
49,328.6642772513772,0.09526270610083468,0.9181832120937965,175
50,331.83682589940656,0.09526270610083468,0.9181832120937965,175
51,328.17260538027966,0.09526270610083468,0.9181832120937965,175
52,322.94539045354145,0.09526270610083468,0.9181832120937965,175
53,325.1919696448765,0.09526270610083468,0.9181832120937965,175
54,323.5863505516646,0.09526270610083468,0.9181832120937965,175
55,329.97159384412504,0.09526270610083468,0.9181832120937965,175
56,328.39425859113067,0.09526270610083468,0.9181832120937965,175
57,324.2620914253034,0.09526270610083468,0.9181832120937965,175
58,320.91384548032215,0.09526270610083468,0.9181832120937965,175
59,321.09646448159197,0.09526270610083468,0.9181832120937965,175
60,323.8842435599149,0.09526270610083468,0.9181832120937965,175
61,318.6280396460046,0.09526270610083468,0.9181832120937965,175
62,319.5721030127398,0.09526270610083468,0.9181832120937965,175
63,319.1192157839358,0.09526270610083468,0.9181832120937965,175
64,320.59576509185314,0.09526270610083468,0.9181832120937965,175
65,322.3188711486483,0.09526270610083468,0.9181832120937965,175
66,316.6718376893575,0.09526270610083468,0.9181832120937965,175
67,317.99133569343553,0.09526270610083468,0.9181832120937965,175
68,315.82380101529645,0.09526270610083468,0.9181832120937965,175
69,314.15953716773845,0.09526270610083468,0.9181832120937965,175
70,322.46167466612457,0.09526270610083468,0.9181832120937965,175
71,318.8232692452944,0.09526270610083468,0.9181832120937965,175
72,313.61023706560354,0.09526270610083468,0.9181832120937965,175
73,318.79298560321956,0.09526270610083468,0.9181832120937965,175
74,313.80332129391576,0.09526270610083468,0.9181832120937965,175
75,315.24889734574464,0.09526270610083468,0.9181832120937965,175
76,311.1990112004123,0.09526270610083468,0.9181832120937965,175
77,313.2479710176708,0.09526270610083468,0.9181832120937965,175
78,302.3639845680264,0.09526270610083468,0.9181832120937965,175
79,310.6345714334678,0.09526270610083468,0.9181832120937965,175
80,311.53686547357813,0.09526270610083468,0.9181832120937965,175
81,309.15599376976246,0.09526270610083468,0.9181832120937965,175
82,304.4061098358861,0.09526270610083468,0.9181832120937965,175
83,307.871960157265,0.09526270610083468,0.9181832120937965,175
84,308.15161187539456,0.09526270610083468,0.9181832120937965,175
85,306.6742830326499,0.09526270610083468,0.9181832120937965,175
86,306.4293713690331,0.09526270610083468,0.9181832120937965,175
87,309.162497426287,0.09526270610083468,0.9181832120937965,175
88,301.19726278057965,0.09526270610083468,0.9181832120937965,175
89,301.62713940624894,0.09526270610083468,0.9181832120937965,175
90,304.17810743218007,0.09526270610083468,0.9181832120937965,175
91,305.42097482769435,0.09526270610083468,0.9181832120937965,175
92,297.96838957015257,0.09526270610083468,0.9181832120937965,175
93,298.9603810556935,0.09526270610083468,0.9181832120937965,175
94,298.75044385081696,0.09526270610083468,0.9181832120937965,175
95,300.8303176368068,0.09526270610083468,0.9181832120937965,175
96,296.2042113269894,0.09526270610083468,0.9181832120937965,175
97,292.6533712636532,0.09526270610083468,0.9181832120937965,175
98,295.9610037468236,0.09526270610083468,0.9181832120937965,175
99,294.2144683738217,0.09526270610083468,0.9181832120937965,175
100,297.42793643898443,0.09526270610083468,0.9181832120937965,175
101,292.9377155642991,0.09526270610083468,0.9181832120937965,175
102,291.5278275490224,0.09526270610083468,0.9181832120937965,175
103,292.47777623358206,0.09526270610083468,0.9181832120937965,175
104,291.1097802081011,0.09526270610083468,0.9181832120937965,175
105,285.58970176503766,0.09526270610083468,0.9181832120937965,175
106,285.6338585597472,0.09526270610083468,0.9181832120937965,175
107,283.60547687862123,0.09526270610083468,0.9181832120937965,175
108,285.8719793574167,0.09526270610083468,0.9181832120937965,175
109,284.4680113300169,0.09526270610083468,0.9181832120937965,175
110,284.078382982844,0.09526270610083468,0.9181832120937965,175
111,281.50305253815856,0.09526270610083468,0.9181832120937965,175
112,281.5275519274315,0.09526270610083468,0.9181832120937965,175
113,282.4202122878122,0.09526270610083468,0.9181832120937965,175
114,281.40623923305264,0.09526270610083468,0.9181832120937965,175
115,281.3552846934554,0.09526270610083468,0.9181832120937965,175
116,281.50177928194114,0.09526270610083468,0.9181832120937965,175
117,282.0323474720662,0.09526270610083468,0.9181832120937965,175
118,277.299908552911,0.09526270610083468,0.9181832120937965,175
119,277.1246224268491,0.09526270610083468,0.9181832120937965,175
120,278.29710204923293,0.09526270610083468,0.9181832120937965,175
121,271.98069800392966,0.09526270610083468,0.9181832120937965,175
122,273.7082580976256,0.09526270610083468,0.9181832120937965,175
123,271.78693513017186,0.09526270610083468,0.9181832120937965,175
124,268.94256945953094,0.09526270610083468,0.9181832120937965,175
125,269.14054925892674,0.09526270610083468,0.9181832120937965,175
126,271.1211070774465,0.09526270610083468,0.9181832120937965,175
127,267.6692914722175,0.09526270610083468,0.9181832120937965,175
128,269.4463301281045,0.09526270610083468,0.9181832120937965,175
129,269.7331133247063,0.09526270610083468,0.9181832120937965,175
130,265.9290878311475,0.09526270610083468,0.9181832120937965,175
131,267.79409723595097,0.09526270610083468,0.9181832120937965,175
132,263.20283157293085,0.09526270610083468,0.9181832120937965,175
133,262.3782250698107,0.09526270610083468,0.9181832120937965,175
134,263.5844753901541,0.09526270610083468,0.9181832120937965,175
135,261.62809515205583,0.09526270610083468,0.9181832120937965,175
136,261.9388917072907,0.09526270610083468,0.9181832120937965,175
137,259.25087085304625,0.09526270610083468,0.9181832120937965,175
138,259.8472228296799,0.09526270610083468,0.9181832120937965,175
139,257.36057634683976,0.09526270610083468,0.9181832120937965,175
140,259.9869624219553,0.09526270610083468,0.9181832120937965,175
141,256.5396532513214,0.09526270610083468,0.9181832120937965,175
142,254.4750391774764,0.09526270610083468,0.9181832120937965,175
143,253.0358276104739,0.09526270610083468,0.9181832120937965,175
144,253.8321640440277,0.09526270610083468,0.9181832120937965,175
145,250.37925953027155,0.09526270610083468,0.9181832120937965,175
146,250.9989669831618,0.09526270610083468,0.9181832120937965,175
147,248.93386323505737,0.09526270610083468,0.9181832120937965,175
148,249.38226928931147,0.09526270610083468,0.9181832120937965,175
149,246.1618057643767,0.09526270610083468,0.9181832120937965,175
150,244.27474305197524,0.09526270610083468,0.9181832120937965,175
151,245.4263758520433,0.09526270610083468,0.9181832120937965,175
152,244.14609649795818,0.09526270610083468,0.9181832120937965,175
153,243.98832806529117,0.09526270610083468,0.9181832120937965,175
154,243.72561702963924,0.09526270610083468,0.9181832120937965,175
155,243.20505845905714,0.09526270610083468,0.9181832120937965,175
156,240.41456378389233,0.09526270610083468,0.9181832120937965,175
157,240.72883941628692,0.09526270610083468,0.9181832120937965,175
158,238.9938487417875,0.09526270610083468,0.9181832120937965,175
159,236.77305136527815,0.09526270610083468,0.9181832120937965,175
160,235.18175468540633,0.09526270610083468,0.9181832120937965,175
161,235.82476265242389,0.09526270610083468,0.9181832120937965,175
162,234.24148507358197,0.09526270610083468,0.9181832120937965,175
163,231.81438381518996,0.09526270610083468,0.9181832120937965,175
164,231.1212642417758,0.09526270610083468,0.9181832120937965,175
165,231.4288052506614,0.09526270610083468,0.9181832120937965,175
166,231.04881464701253,0.09526270610083468,0.9181832120937965,175
167,227.19671473717293,0.09526270610083468,0.9181832120937965,175
168,227.94736401380504,0.09526270610083468,0.9181832120937965,175
169,226.4835141735733,0.09526270610083468,0.9181832120937965,175
170,226.52696763895702,0.09526270610083468,0.9181832120937965,175
171,224.2531371272184,0.09526270610083468,0.9181832120937965,175
172,221.73801293504474,0.09526270610083468,0.9181832120937965,175
173,220.8891626296704,0.09526270610083468,0.9181832120937965,175
174,220.7072793599354,0.09526270610083468,0.9181832120937965,175
175,218.96253285576265,0.09526270610083468,0.9181832120937965,175
176,219.22783978638532,0.09526270610083468,0.9181832120937965,175
177,218.4558156152174,0.09526270610083468,0.9181832120937965,175
178,217.16652113531651,0.09526270610083468,0.9181832120937965,175
179,213.9063298665933,0.09526270610083468,0.9181832120937965,175
180,215.8324646524554,0.09526270610083468,0.9181832120937965,175
181,214.59360265263297,0.09526270610083468,0.9181832120937965,175
182,211.72631807440558,0.09526270610083468,0.9181832120937965,175
183,211.341299417614,0.09526270610083468,0.9181832120937965,175
184,211.05606080962772,0.09526270610083468,0.9181832120937965,175
185,209.1607191318029,0.09526270610083468,0.9181832120937965,175
186,206.9936489069512,0.09526270610083468,0.9181832120937965,175
187,207.61670325807577,0.09526270610083468,0.9181832120937965,175
188,207.26585585606188,0.09526270610083468,0.9181832120937965,175
189,208.23606025753315,0.09526270610083468,0.9181832120937965,175
190,204.85380830875462,0.09526270610083468,0.9181832120937965,175
191,202.89276228799488,0.09526270610083468,0.9181832120937965,175
192,202.7129871677755,0.09526270610083468,0.9181832120937965,175
193,202.10108278050387,0.09526270610083468,0.9181832120937965,175
194,200.26593994474044,0.09526270610083468,0.9181832120937965,175
