universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,E_times_I,E_plus_I,abs_E_minus_I,logX,_gap
21,3334873309,0.7469819401062358,0.23457706202821293,19.162025918632548,1,0,7,-1,0.1752248288982553,0.9815590021344487,0.5124048780780228,2.9529305038336298,0.5124048780780228
24,2888117020,0.72,0.3866334017780951,21.359401232005713,1,0,8,-1,0.27837604928022847,1.106633401778095,0.3333665982219049,3.061491981489661,0.3333665982219049
108,2898253418,0.7482894126385462,0.2459710012594422,19.393266275440883,1,0,17,-1,0.18405749605854313,0.9942604138979885,0.5023184113791039,2.9649259066123843,0.5023184113791039
