universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
0,3908628774,15.400380015125277,0.21071962452303433,2.9206460648693167,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,15.189660390602242,2.7343921854220294,1.0718048468994665,0.6173,0.3974,0.9002119912818628
1,2638749143,5.743633563346473,0.6295564425785539,3.25434736225367,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,5.114077120767918,1.7480920350291091,1.1799917524095225,0.1802,0.4446,0.8778553648118262
2,2634209440,3.243268703477333,0.4642399002744737,1.355089265519075,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,2.779028803202859,1.1765816803461613,0.30386733077436523,0.0512,0.1304,1.0050979142766008
3,1059634902,38.733780786456066,0.3868960935827287,13.487353628372643,1,0,512,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,38.34688469287334,3.6567121078290272,2.601752478134162,0.9273,0.9338,0.19228566355392268
4,4127412321,59.11536641605512,0.428637438830986,22.805153330519833,1,0,545,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,58.68672897722413,4.079490897655947,3.126986533689442,0.9772,0.9829,0.431968929090315
5,3865460247,5.44180965504772,0.4099052171127675,2.007563551324821,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,5.031904437934953,1.6941116627277935,0.6969218232870595,0.1638,0.2492,0.9613847971763645
6,963853089,36.64587676132359,0.5027995591748259,16.58297761305165,1,0,882,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,36.14307720214877,3.6013009189020635,2.8083767242372404,0.9181,0.9595,0.01510852298243424
7,505998322,8.832537179613881,0.30011669902764393,2.385712712146189,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,8.532420480586238,2.1784423096524232,0.8694979107881561,0.349,0.315,0.9360503450639301
8,2934129112,5.262254056428086,0.09374643217385456,0.4439857886842739,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,5.168507624254231,1.6605594627960163,-0.8119627245277615,0.1516,0.0105,1.0661381327798158
9,1986091617,39.47079349584767,0.24423403638490918,8.676100093325488,1,1,353,552,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,39.22655945946276,3.6755609932438627,2.1605721297038065,0.9308,0.8366,0.5146200355770622
10,3706980555,7.575357358036038,0.4678246324147158,3.1895448942899898,1,1,428,664,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,7.107532725621322,2.024900526261168,1.1598782402524783,0.2793,0.4354,0.8821968659745617
11,558266729,8.784542211848883,0.3696009832430347,2.9220978949553613,1,1,400,654,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,8.414941228605848,2.1729936100763685,1.0723018154902204,0.3472,0.3979,0.9001147245850113
12,874246904,15.670220202990066,0.5452116596987622,7.689228088245559,1,1,243,654,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,15.125008543291305,2.751762108789364,2.03982039983774,0.6255,0.7961,0.5807364365747363
13,142521392,28.27585942660737,0.5261216939446004,13.38888875333946,1,1,152,703,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,27.74973773266277,3.3420084168226043,2.594425165470541,0.8522,0.9326,0.19888240875326854
14,2639140108,8.033598162373522,0.4586865658439977,3.3164131972227855,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,7.574911596529525,2.0836325175558117,1.1988838366344072,0.3062,0.4533,0.8736972069028467
15,1903988341,8.505808362263071,0.38407995642102677,2.9402194545932447,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,8.121728405842044,2.140749266864979,1.0784842229846454,0.3303,0.4004,0.8989006539684022
16,1276065769,10.492065253654218,0.362384850692868,3.421948950364781,1,0,994,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,10.12968040296135,2.350619281357687,1.2302102572891123,0.4326,0.4675,0.866626741697217
17,290904680,4.094723287819767,0.5166248447922159,1.9038922047332636,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,3.5780984430275513,1.4096991418401206,0.6439003196058991,0.088,0.2303,0.9683303547440464
18,1681518507,6.921237986440891,0.5659928394701169,3.5256340265347035,1,0,844,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,6.355245146970774,1.9345946534037617,1.2600602857742267,0.2449,0.4805,0.8596802643037583
19,3394356499,7.359203552387819,0.37846468385026705,2.5066787812597964,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,6.980738868537552,1.9959517138946872,0.9189586822317459,0.2683,0.3365,0.9279461115954978
20,879830841,6.548444599474343,0.3096231141102049,1.8247948285206597,1,0,864,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,6.238821485364138,1.8792275557187548,0.6014675579866886,0.2254,0.2151,0.9736295564810669
21,2422745936,49.561513233409556,0.37023323424737414,16.514387404739328,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,49.191279999162184,3.903214589656603,2.804231964890495,0.9623,0.9593,0.010513258658440954
22,3494830835,26.333251060028765,0.33522297827109004,7.944759763112864,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,25.998028081757674,3.270832439491364,2.072512562037982,0.8317,0.8067,0.5636168561264434
23,1128059842,6.970067853165155,0.36857628436003753,2.3121015399512608,1,0,802,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,6.601491568805117,1.9416249597560595,0.8381568685102074,0.2477,0.3031,0.9409819934982725
24,430583611,29.350215786016726,0.2911562572382581,7.6909490796526825,1,0,897,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,29.05905952877847,3.379299898411226,2.040044193282447,0.8646,0.7963,0.5806211371667066
25,3540255634,12.210522901081704,0.21820861499088373,2.3979971615035556,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,11.99231428609082,2.5022981128471207,0.8746338729117761,0.5081,0.3172,0.9352273370390125
26,2879979790,5.900802910399274,0.25991314491212625,1.3803266177536526,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,5.640889765487148,1.7750884281612658,0.3223201506972884,0.1901,0.1351,1.0034071145661299
27,2900023823,6.604463146257614,0.3621036113686756,2.1523499607700867,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,6.242359534888938,1.887745654770613,0.7665602502543034,0.2289,0.274,0.9516846980179926
28,2468867074,2.5884012003867363,0.28807089347536774,0.6710787418213093,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,2.3003303069113685,0.9510403879575255,-0.3988687989366908,0.0269,0.0284,1.0509238307466577
29,2217279648,34.5972509920386,0.44008758395135644,13.703238540400445,1,1,767,975,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,34.15716340808725,3.5437742278101516,2.617632194708735,0.9067,0.9367,0.17782225458142709
30,2052669360,6.040644025713087,0.3585179950677028,1.949111626514718,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,5.682126030645384,1.7985106330363487,0.6673736926235285,0.1968,0.2379,0.9653008378381094
31,1428711482,18.38875093807305,0.32553844663451353,5.387620874336329,1,0,782,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,18.063212491438534,2.9117391155957586,1.6841038912500752,0.6952,0.6667,0.7349347365676899
32,2891675486,10.655277508374443,0.14876081653675455,1.4265790043143478,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,10.506516691837689,2.3660553101082216,0.35527927346438487,0.4407,0.1436,1.0003083932312404
33,4189479264,6.910766654246642,0.40232907759308406,2.5023621361176858,1,0,793,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,6.5084375766535585,1.9330805801415485,0.9172351402276397,0.2442,0.3356,0.9282353092216452
34,902404925,3.0557950285616267,0.49635350647619586,1.3650791197491814,0,0,-1,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,2.559441522085431,1.1170397972494368,0.3112123901440686,0.0436,0.1321,1.0044286347704579
35,3862905489,25.376508688864835,0.10302672190762845,2.3530126533067746,1,1,421,982,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,25.273481966957206,3.233823891313381,0.8556964872521328,0.8194,0.3109,0.9382411156924871
36,3176941512,8.200186930779008,0.2001313764605579,1.4770032279216125,1,1,590,811,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,8.00005555431845,2.104156950446959,0.390015189005631,0.3161,0.1521,0.9969301758222419
37,3375179024,27.498206886791603,0.2164210881914284,5.356072671977223,1,1,574,841,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,27.281785798600175,3.3141207984300123,1.6782309960673893,0.8447,0.6646,0.7370483375080281
38,1572143146,11.26573034163054,0.43979172236506836,4.459117455581495,1,0,768,-1,,,,,0,,,0,0.0468,0.0403964568879444,0.3300806725713276,10.825938619265472,2.421765404595039,1.4949508665369207,0.469,0.5854,0.7971406802423552
