time_step,region_1_entropy,region_2_entropy,region_3_entropy,region_4_entropy,region_5_entropy,region_6_entropy,region_7_entropy,region_8_entropy,global_entropy,lock_epoch
0,2.6094560033705787,2.5305925614986338,2.527480135746954,2.516071222980612,2.603931867008824,2.537822040278783,2.604521351450264,2.5273584220093968,5.600915319088103,-1
1,3.2624461986666247,3.153200079882067,3.1628541747871988,3.1470454717268908,3.2545661731318756,3.173006028074938,3.2455619724671463,3.1540593184165355,5.603402092820405,-1
2,3.913403229035894,3.7806958646941786,3.799632469295938,3.773511473042579,3.9077807818453794,3.8118904796778326,3.8987534833206237,3.787167388141059,5.614533544358835,-1
3,4.572549939255001,4.409614854678353,4.437321953543261,4.387241864199943,4.564818334031477,4.455015363684059,4.546813570058518,4.417852887725555,5.617572018568764,-1
4,5.236744745239742,5.04339864543697,5.077921645627791,5.009264826415117,5.227531639918098,5.099247879015828,5.1913612491999945,5.04732451546396,5.615754018454404,-1
5,5.260155237330072,5.035064828629253,5.076170012469044,4.990872206921731,5.237448715323804,5.109232921933059,5.178696187415218,5.0413865167055105,5.616267301203814,-1
6,5.275569452263582,5.027635076306702,5.087117324605179,4.969189076545986,5.249241775359508,5.1181286402924675,5.168908558992822,5.032702032370322,5.615224751777008,-1
7,5.2743847058111974,5.024335989614628,5.095585822493311,4.940848104576766,5.256970921231221,5.123868500952159,5.1608712207933225,5.026350048687179,5.61587091404956,-1
8,5.282378171009228,5.034375274835268,5.098396376963714,4.901462921058995,5.277751992369977,5.138776952070115,5.1615608320636674,5.030036490887429,5.618661904025153,-1
9,5.283198773444973,5.045567145995435,5.094307512744275,4.860671894705155,5.290689153309,5.150124419576816,5.170711300592403,5.03314403863652,5.629450382404339,-1
10,5.2853325565180285,5.059696410745952,5.092421865465034,4.824093454287418,5.296805471202228,5.15095151162601,5.17416684346861,5.030154746126479,5.627058634115135,-1
11,5.2754389460940825,5.070798026845241,5.098047765632729,4.793999335806285,5.298565079230203,5.142847583910843,5.191547498204341,5.035406183504111,5.632138569605153,-1
12,5.250764514680864,5.073431493037674,5.1005190113595935,4.754027274886589,5.301540139593873,5.129897267540683,5.214500487559094,5.038412682401113,5.632127362075625,-1
13,5.2285111203618175,5.088630411552721,5.114300727564676,4.7283905968754105,5.310693779203395,5.134383385574681,5.24515418374858,5.044465994791332,5.634449829009896,-1
14,5.217810230536388,5.101908813915446,5.129547030613573,4.712808477305866,5.315255924509766,5.136304880531753,5.269536918788128,5.047855033386383,5.634107861401689,-1
15,5.2135789997724595,5.111713090028543,5.136590834508025,4.7023748468627335,5.319643907223776,5.135301711252504,5.2895157032410385,5.055887618178216,5.6358575171270395,-1
16,5.206893222219614,5.122060139238384,5.130235305813965,4.696545575297634,5.328840614915145,5.122003680940493,5.297632532155371,5.053622313902387,5.645780155860006,-1
17,5.205063572687613,5.13360480023079,5.134019825439643,4.692953008899395,5.338928256528025,5.11447645254126,5.3064885662919705,5.060828726304816,5.642218450407505,-1
18,5.1983569017707945,5.139466454364936,5.142959183893895,4.688893526742283,5.351389698883062,5.112302241261277,5.313787701013647,5.082806494484589,5.641915291328298,-1
19,5.196097583067967,5.140366838111751,5.144688853184639,4.696324328366075,5.373449236931466,5.111179800546757,5.318979579701986,5.0978576180545785,5.646606463093094,-1
20,5.205082052253012,5.141656520375334,5.146507652129555,4.702349427786492,5.38226749232259,5.121146382762154,5.324283627878943,5.114356319834477,5.645114310895418,-1
