universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch
281,513950418,11.743506562683622,0.0,11.743506562683622,1,1,772,989
282,2430383363,11.522702087133357,0.0,11.522702087133357,1,1,353,879
283,2333218290,11.715581075368341,0.0,11.715581075368341,1,0,529,-1
284,3751449108,79.75772668087858,0.0,79.75772668087858,0,0,-1,-1
285,681660921,4.4293088554975295,0.0,4.4293088554975295,0,0,-1,-1
286,3349722898,5.449752184156454,0.0,5.449752184156454,0,0,-1,-1
287,1892976172,1.1184497763648544,0.0,1.1184497763648544,0,0,-1,-1
288,2233881122,10.372420861807546,0.0,10.372420861807546,0,0,-1,-1
289,271981704,49.869652221512936,0.0,49.869652221512936,1,1,231,792
290,1931587396,7.257225764765742,0.0,7.257225764765742,0,0,-1,-1
291,3805168714,5.086478514872778,0.0,5.086478514872778,0,0,-1,-1
292,2391420915,12.010097972727946,0.0,12.010097972727946,0,0,-1,-1
293,3335251240,10.129770601529106,0.0,10.129770601529106,1,1,410,793
294,2472079191,24.906627707814014,0.0,24.906627707814014,1,1,279,485
295,285001977,5.285755601530305,0.0,5.285755601530305,0,0,-1,-1
296,2142541097,10.92511608160363,0.0,10.92511608160363,0,0,-1,-1
297,3234977688,15.86895928736757,0.0,15.86895928736757,0,0,-1,-1
298,3638085589,74.61044816395068,0.0,74.61044816395068,0,0,-1,-1
299,3114180908,39.648468855732304,0.0,39.648468855732304,1,0,857,-1
300,3741892204,33.222153910720266,0.0,33.222153910720266,0,0,-1,-1
301,1920804879,3.9911801598249546,0.0,3.9911801598249546,0,0,-1,-1
302,2214273070,9.735652474927019,0.0,9.735652474927019,0,0,-1,-1
303,1483270104,5.841544434051808,0.0,5.841544434051808,1,1,531,957
304,2763212238,10.612531201426172,0.0,10.612531201426172,1,1,533,799
305,3529051736,76.21704138806365,0.0,76.21704138806365,0,0,-1,-1
306,400075693,17.748449277173908,0.0,17.748449277173908,0,0,-1,-1
307,247498137,12.695810473210164,0.0,12.695810473210164,0,0,-1,-1
308,486003300,5.684803454053417,0.0,5.684803454053417,1,0,934,-1
309,34439533,10.297800334540385,0.0,10.297800334540385,0,0,-1,-1
310,778400016,42.83122229960218,0.0,42.83122229960218,1,1,340,542
311,4014674368,5.687370072374123,0.0,5.687370072374123,1,0,654,-1
312,317773438,29.125462528699128,0.0,29.125462528699128,1,1,308,613
313,3010172481,12.991884940948436,0.0,12.991884940948436,1,1,331,762
314,775057722,9.741640787635516,0.0,9.741640787635516,0,0,-1,-1
315,1162674761,2.0607873454522796,0.0,2.0607873454522796,0,0,-1,-1
316,2120873785,7.784360556645061,0.0,7.784360556645061,1,0,854,-1
317,701866984,9.210472743814414,0.0,9.210472743814414,0,0,-1,-1
318,2336553887,17.70284211241674,0.0,17.70284211241674,1,1,383,572
319,1300786968,21.32284452961844,0.0,21.32284452961844,0,0,-1,-1
320,4104429828,55.92558203475943,0.0,55.92558203475943,1,1,191,513
321,2895831082,113.45985220472564,0.0,113.45985220472564,0,0,-1,-1
322,4109841453,40.12957643937212,0.0,40.12957643937212,1,1,328,495
323,3288871817,7.301867959886786,0.0,7.301867959886786,0,0,-1,-1
324,3322526337,10.546957416485762,0.0,10.546957416485762,0,0,-1,-1
325,2184051563,3.2383124288759415,0.0,3.2383124288759415,0,0,-1,-1
326,1716158360,9.009645063888321,0.0,9.009645063888321,1,1,727,996
327,3341546027,25.354192132155585,0.0,25.354192132155585,1,1,411,596
328,1856386967,33.99345964073468,0.0,33.99345964073468,1,1,569,953
329,1564288367,8.98349774024914,0.0,8.98349774024914,1,0,676,-1
330,69083809,16.04220139424461,0.0,16.04220139424461,1,0,943,-1
331,986678149,9.81278712600522,0.0,9.81278712600522,0,0,-1,-1
332,1246706565,4.754210152162919,0.0,4.754210152162919,0,0,-1,-1
333,1137701438,11.443892725057177,0.0,11.443892725057177,1,0,663,-1
334,1921879400,10.290791153936656,0.0,10.290791153936656,1,1,821,913
335,2850825054,8.451999634811955,0.0,8.451999634811955,1,0,989,-1
336,1476382594,83.22987187495826,0.0,83.22987187495826,1,1,414,473
337,1060045140,10.690221111813344,0.0,10.690221111813344,0,0,-1,-1
338,3246706775,5.036097595555788,0.0,5.036097595555788,0,0,-1,-1
339,3705374914,7.284969091765955,0.0,7.284969091765955,1,1,566,820
340,3459743665,23.236793125753593,0.0,23.236793125753593,1,1,157,594
341,1511775083,20.414092653583392,0.0,20.414092653583392,1,0,544,-1
342,829091177,10.537645167025904,0.0,10.537645167025904,0,0,-1,-1
343,3353359171,7.548599211303465,0.0,7.548599211303465,1,1,492,585
344,717135588,7.55063907459753,0.0,7.55063907459753,1,0,536,-1
345,647084379,5.4849351834717215,0.0,5.4849351834717215,0,0,-1,-1
346,3234292747,26.92708365034599,0.0,26.92708365034599,1,1,233,398
347,1210244520,25.819867872831907,0.0,25.819867872831907,1,1,346,529
348,233504027,31.949304667234387,0.0,31.949304667234387,1,1,359,607
349,3293268684,26.060849209990966,0.0,26.060849209990966,1,1,604,943
350,2875908083,4.197896106837097,0.0,4.197896106837097,0,0,-1,-1
351,435125847,3.150448311902858,0.0,3.150448311902858,1,0,763,-1
352,2707535125,6.532533589879359,0.0,6.532533589879359,1,0,580,-1
353,4069245962,49.84517082055395,0.0,49.84517082055395,1,1,416,730
354,1158034349,12.75713263309429,0.0,12.75713263309429,1,1,419,689
355,2840714921,6.1706802903402505,0.0,6.1706802903402505,1,0,780,-1
356,1156962870,27.122175548174496,0.0,27.122175548174496,0,0,-1,-1
357,4002830865,3.5362359924802953,0.0,3.5362359924802953,0,0,-1,-1
358,3207509049,44.49742116646467,0.0,44.49742116646467,1,1,522,715
359,3297467551,24.887053847514107,0.0,24.887053847514107,1,1,519,865
360,897891172,5.804925857436765,0.0,5.804925857436765,0,0,-1,-1
361,3954470313,13.03301225446218,0.0,13.03301225446218,0,0,-1,-1
362,2325626002,48.31753887991891,0.0,48.31753887991891,1,1,494,679
363,945670769,27.133907704224484,0.0,27.133907704224484,0,0,-1,-1
364,3732819327,6.692819955731022,0.0,6.692819955731022,1,0,712,-1
365,2773231660,4.570262169994677,0.0,4.570262169994677,0,0,-1,-1
366,1422860482,10.31669471552988,0.0,10.31669471552988,0,0,-1,-1
367,3736533784,27.386437089367007,0.0,27.386437089367007,1,0,548,-1
