universe_id,E,I,X,stable,lockin,stable_epoch,lock_epoch,age_Gyr,vacuum_energy,quantum_correction,entanglement_entropy,information_bound,causal_scale,entanglement_density,error_correction_threshold,holographic_entropy,topological_defects,magnetic_field_strength,string_tension,string_density,wall_energy_density,wall_probability,pbh_mass_fraction
45,0.8,0.35093072232587535,22.316753001865756,1,1,91,128,305391684.58036417,0.7880744577860701,1.5932230145092816e-07,0.24324664075204555,0.1838177681914626,102.0,0.13165655487046474,0.09254653611629376,33832.15159484492,False,1.003043177532651e-09,1.04e-06,0.0970186144465175,1.03e-12,0.04701861444651751,1.0050930722325874e-06
46,0.7930671214102109,0.41346812908732467,23.30376875177606,1,1,51,192,305391684.58036417,0.7862045632327154,1.8771424019590562e-07,0.2865942679282746,0.29622931400104924,101.86134242820421,0.15491146051134266,0.09567340645436624,33944.08105043816,False,1.0193660086108906e-09,1.0372268485640843e-06,0.0982693625817465,1.0279201364230632e-12,0.048269362581746494,1.0099602371907744e-06
47,0.8,0.32492571693087496,21.848662904755752,1,1,202,221,305391684.58036417,0.78599405735447,1.475160472668676e-07,0.22522134458205487,0.1479535298651956,102.0,0.12190041440774879,0.09124628584654376,33747.153896729644,False,9.948516008332257e-10,1.04e-06,0.0964985143386175,1.03e-12,0.0464985143386175,1.0024925716930874e-06
48,0.7155615451129862,0.37957476381263294,21.143576650887116,1,1,24,182,305391684.58036417,0.7069443783053033,1.7232667616705313e-07,0.2631011773484337,0.23071960890417856,100.31123090225972,0.14007167223348627,0.09397873819063166,32811.68649462411,False,9.713721012884324e-10,1.0062246180451944e-06,0.09759149527625266,1.0046684635338957e-12,0.047591495276252664,9.910697854038606e-07
49,0.8,0.3769357004763053,22.7848426085735,1,1,98,123,305391684.58036417,0.7901548560381045,1.711285432659729e-07,0.2612719180375391,0.22606890633995538,102.0,0.14141268511200009,0.09384678502381527,33917.14920391097,False,1.0112347456500361e-09,1.04e-06,0.09753871400952611,1.03e-12,0.04753871400952611,1.0076935700476306e-06
50,0.7384192376080811,0.3488860406762583,21.04833348433427,1,1,65,135,305391684.58036417,0.7272606921445035,1.5839401741813558e-07,0.24182937543147082,0.18076996689906563,100.76838475216164,0.12933042894362112,0.09244430203381292,33013.53817583261,False,9.730045785405446e-10,1.0153676950432324e-06,0.09697772081352518,1.0115257712824244e-12,0.046977720813525164,9.92572451589242e-07
51,0.7174807898173075,0.3987109521351098,21.52641293477813,1,1,4,125,305391684.58036417,0.710213495211113,1.8101449222467448e-07,0.27636537233082265,0.26641456057473784,100.34961579634616,0.14718947480458278,0.09493554760675549,32897.34181550378,False,9.780880886657085e-10,1.006992315926923e-06,0.0979742190427022,1.0052442369451921e-12,0.0479742190427022,9.933672531769725e-07
52,0.708249769227328,0.5154439206412754,23.442985956089515,1,1,22,201,305391684.58036417,0.7093435845503429,2.340111779361372e-07,0.3572785003292642,0.5385332424972271,100.16499538454656,0.18993382977885964,0.10077219603206378,33144.34455080488,False,1.0087771721232352e-09,1.003299907690931e-06,0.10030887841282553,1.0024749307681983e-12,0.05030887841282551,1.003194345909593e-06
53,0.7400361944533148,0.3468168102868672,21.043426474229907,1,1,21,125,305391684.58036417,0.7287000839763621,1.5745458827472809e-07,0.24039509422113545,0.17772581546170627,100.80072388906629,0.12860431290812807,0.09234084051434337,33028.12614290607,False,9.731432095171677e-10,1.016014477781326e-06,0.09693633620573734,1.0120108583359943e-12,0.046936336205737346,9.926889199193496e-07
54,0.7807372667554593,0.304808993228186,21.101307213216533,1,1,14,134,305391684.58036417,0.765497977443232,1.3838306883533366e-07,0.21127749426543257,0.12434523406388166,101.61474533510919,0.11392908406302137,0.0902404496614093,33427.45286451747,False,9.794474530888853e-10,1.0322949067021837e-06,0.09609617986456373,1.0242211800266378e-12,0.04609617986456372,9.966283526739105e-07
