universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch
0,4172357982,4.380004895188842,0.0,4.380004895188842,0,0,-1,-1
1,1115255075,14.82630796022794,0.0,14.82630796022794,1,1,424,821
2,1545744794,11.679846666627528,0.0,11.679846666627528,0,0,-1,-1
3,655310590,14.475343387111579,0.0,14.475343387111579,1,0,679,-1
4,2374848010,20.568664901812223,0.0,20.568664901812223,0,0,-1,-1
5,1068223299,2.041012957466275,0.0,2.041012957466275,0,0,-1,-1
6,1912751457,7.34239086799297,0.0,7.34239086799297,1,0,940,-1
7,4279489329,24.1467323124457,0.0,24.1467323124457,1,0,273,-1
8,2359571253,3.7781391795915304,0.0,3.7781391795915304,1,0,878,-1
9,3442172161,23.633654318541815,0.0,23.633654318541815,1,0,325,-1
10,1306370989,1.1783691667475578,0.0,1.1783691667475578,0,0,-1,-1
11,3507989766,10.113926572680144,0.0,10.113926572680144,0,0,-1,-1
12,1218393652,14.202445526103762,0.0,14.202445526103762,1,0,484,-1
13,799995497,8.627613337941426,0.0,8.627613337941426,0,0,-1,-1
14,1662048015,5.047621457117268,0.0,5.047621457117268,0,0,-1,-1
15,3671774766,28.541839784921677,0.0,28.541839784921677,1,1,548,779
16,1798209445,8.350042796453037,0.0,8.350042796453037,0,0,-1,-1
17,1523955902,9.782871771626354,0.0,9.782871771626354,0,0,-1,-1
18,4156070687,28.704651174313252,0.0,28.704651174313252,1,1,304,774
19,3260042654,9.349998497457625,0.0,9.349998497457625,1,0,741,-1
20,94625082,8.429615322522995,0.0,8.429615322522995,1,1,463,562
21,9170398,11.006744555246792,0.0,11.006744555246792,1,0,608,-1
22,551989497,8.35183755687194,0.0,8.35183755687194,0,0,-1,-1
23,3100933084,97.35342971680869,0.0,97.35342971680869,0,0,-1,-1
24,3362318890,6.226879727263985,0.0,6.226879727263985,0,0,-1,-1
25,2699612263,12.762120044448775,0.0,12.762120044448775,0,0,-1,-1
26,448346530,11.994727787219801,0.0,11.994727787219801,1,0,861,-1
27,3288948951,13.476603543030356,0.0,13.476603543030356,1,1,542,769
28,2662501921,18.956004723374203,0.0,18.956004723374203,0,0,-1,-1
29,1200341366,12.824154399927263,0.0,12.824154399927263,0,0,-1,-1
30,834750646,15.876166744674068,0.0,15.876166744674068,1,0,928,-1
31,2767953326,3.730136942224033,0.0,3.730136942224033,0,0,-1,-1
32,1524637024,18.411176271124692,0.0,18.411176271124692,0,0,-1,-1
33,588957216,17.820085664377302,0.0,17.820085664377302,1,1,339,472
34,3585679415,12.444616159846417,0.0,12.444616159846417,1,0,754,-1
35,3844053801,12.863153842232714,0.0,12.863153842232714,1,0,468,-1
36,211633578,29.897989996732722,0.0,29.897989996732722,1,0,578,-1
37,2792660524,1.5079819523030549,0.0,1.5079819523030549,0,0,-1,-1
38,3930714549,8.64492493588564,0.0,8.64492493588564,1,0,680,-1
39,3944498687,68.47107191529922,0.0,68.47107191529922,1,1,321,702
40,2661890126,24.75456238201773,0.0,24.75456238201773,1,0,767,-1
41,4089021135,35.48179471066733,0.0,35.48179471066733,0,0,-1,-1
42,476259349,4.948442140675728,0.0,4.948442140675728,1,0,585,-1
43,3408492564,8.973739232070761,0.0,8.973739232070761,1,0,705,-1
44,2891288670,39.00669699208761,0.0,39.00669699208761,1,1,314,655
45,2271592195,6.49625923656853,0.0,6.49625923656853,1,0,650,-1
46,1094908041,24.00178937583221,0.0,24.00178937583221,1,1,471,659
47,840078926,8.903345753977721,0.0,8.903345753977721,1,0,935,-1
48,2082537364,6.673680261815777,0.0,6.673680261815777,0,0,-1,-1
49,2781355247,4.739648427967916,0.0,4.739648427967916,1,0,793,-1
50,1187169676,48.308600562540576,0.0,48.308600562540576,1,1,201,787
51,593170082,16.117056735735172,0.0,16.117056735735172,1,1,349,494
52,905532313,9.04521916078471,0.0,9.04521916078471,1,1,597,963
53,374644135,8.314887018337457,0.0,8.314887018337457,1,0,852,-1
54,4219969413,5.311837928895216,0.0,5.311837928895216,1,0,838,-1
55,1402641406,13.91562713771014,0.0,13.91562713771014,0,0,-1,-1
56,3908741112,39.85638382149101,0.0,39.85638382149101,1,1,356,679
57,3067892727,6.066154341280977,0.0,6.066154341280977,1,1,576,952
58,3700489904,12.320044789145122,0.0,12.320044789145122,0,0,-1,-1
59,3375492416,5.236546865721757,0.0,5.236546865721757,1,0,865,-1
60,118385695,21.790710673035633,0.0,21.790710673035633,1,0,789,-1
61,389038608,14.193019227202113,0.0,14.193019227202113,0,0,-1,-1
62,1376089896,31.189132008617293,0.0,31.189132008617293,1,0,366,-1
63,3357011346,12.415050387140969,0.0,12.415050387140969,0,0,-1,-1
64,4260433656,2.9978691025328668,0.0,2.9978691025328668,0,0,-1,-1
65,2661987255,15.165175083682174,0.0,15.165175083682174,0,0,-1,-1
66,2806284258,19.64946887894598,0.0,19.64946887894598,1,0,714,-1
67,3781953318,8.047075916535412,0.0,8.047075916535412,0,0,-1,-1
68,280602041,7.9176093793347775,0.0,7.9176093793347775,1,1,548,869
69,1169774015,13.068777915647765,0.0,13.068777915647765,1,1,268,459
70,1242344499,32.62093109642352,0.0,32.62093109642352,1,1,473,710
71,2960296608,29.12665619520566,0.0,29.12665619520566,1,1,687,721
72,814998230,17.062235751331457,0.0,17.062235751331457,0,0,-1,-1
73,3131217736,9.474334838250895,0.0,9.474334838250895,0,0,-1,-1
74,620847802,28.804470055699838,0.0,28.804470055699838,1,0,793,-1
75,3008899649,5.666136344584701,0.0,5.666136344584701,0,0,-1,-1
76,273338581,5.198431429266518,0.0,5.198431429266518,0,0,-1,-1
77,1604181536,15.87754675469195,0.0,15.87754675469195,1,1,373,882
78,2646580751,7.6270076913689575,0.0,7.6270076913689575,1,0,969,-1
79,1727271934,10.521364123799465,0.0,10.521364123799465,0,0,-1,-1
80,1789963282,19.14158467181117,0.0,19.14158467181117,1,0,897,-1
81,2103077986,88.08054577326733,0.0,88.08054577326733,1,0,843,-1
82,2323528519,4.860464977022079,0.0,4.860464977022079,0,0,-1,-1
83,3865973864,10.093444038401623,0.0,10.093444038401623,1,0,448,-1
84,1336937455,45.57054194353418,0.0,45.57054194353418,1,1,128,587
85,744528866,6.944207022308988,0.0,6.944207022308988,1,0,890,-1
86,3486979431,14.037161244829845,0.0,14.037161244829845,0,0,-1,-1
87,3305182817,20.33311907838314,0.0,20.33311907838314,1,0,468,-1
88,676798078,5.527748790597213,0.0,5.527748790597213,0,0,-1,-1
89,519387671,18.709006224335262,0.0,18.709006224335262,1,0,424,-1
90,469750646,11.435477403959306,0.0,11.435477403959306,0,0,-1,-1
91,1818827901,15.864256978490634,0.0,15.864256978490634,1,0,750,-1
92,3443957482,7.428510805580956,0.0,7.428510805580956,0,0,-1,-1
93,3748176248,9.252119732645614,0.0,9.252119732645614,1,0,705,-1
94,3168216359,8.695789310178476,0.0,8.695789310178476,1,0,824,-1
95,1399610689,34.473262761471325,0.0,34.473262761471325,1,1,443,778
96,4018778785,16.44581637472177,0.0,16.44581637472177,1,0,514,-1
97,1030812200,6.608310104867137,0.0,6.608310104867137,0,0,-1,-1
98,3778830007,21.27789969978677,0.0,21.27789969978677,1,1,268,440
99,4168633367,55.67191323913473,0.0,55.67191323913473,1,1,367,828
100,2388089067,70.09105158042968,0.0,70.09105158042968,1,0,951,-1
101,1772221115,18.809061408739414,0.0,18.809061408739414,1,1,119,518
102,4161022236,5.924388397311019,0.0,5.924388397311019,0,0,-1,-1
103,477817219,13.36062974767813,0.0,13.36062974767813,1,0,935,-1
104,527371199,8.824160638781327,0.0,8.824160638781327,1,1,623,962
105,2516648262,15.582753389971106,0.0,15.582753389971106,0,0,-1,-1
106,1566112397,21.626335480157476,0.0,21.626335480157476,1,1,605,900
107,396201024,5.260509994303111,0.0,5.260509994303111,0,0,-1,-1
108,2264547014,14.66941039253504,0.0,14.66941039253504,1,1,344,569
109,1065686813,17.076403057736268,0.0,17.076403057736268,0,0,-1,-1
110,882726126,2.6734531301541478,0.0,2.6734531301541478,0,0,-1,-1
111,3067065855,19.953665913305596,0.0,19.953665913305596,1,1,295,753
112,1886529759,9.775738351474518,0.0,9.775738351474518,0,0,-1,-1
113,1355841291,11.68844570769172,0.0,11.68844570769172,0,0,-1,-1
114,1665096111,16.01697651800214,0.0,16.01697651800214,0,0,-1,-1
115,96763803,2.3830750294839005,0.0,2.3830750294839005,1,0,739,-1
116,422808866,22.34017098326294,0.0,22.34017098326294,1,1,731,736
117,3836504363,1.5854388238897452,0.0,1.5854388238897452,0,0,-1,-1
118,745335338,23.853683470909704,0.0,23.853683470909704,1,0,680,-1
119,3465710739,24.35868802154073,0.0,24.35868802154073,1,1,275,628
120,3171593592,3.103878408493851,0.0,3.103878408493851,1,0,904,-1
121,1676349771,19.661297429608346,0.0,19.661297429608346,1,0,920,-1
122,3193848631,7.3592603548057935,0.0,7.3592603548057935,1,1,462,721
123,3958399150,61.878595594822265,0.0,61.878595594822265,1,1,602,754
124,2661693139,21.28789545660237,0.0,21.28789545660237,0,0,-1,-1
125,435564247,51.05023656297309,0.0,51.05023656297309,1,1,259,616
126,657340351,36.029508294017646,0.0,36.029508294017646,1,1,807,812
127,1662517115,6.536458769876869,0.0,6.536458769876869,1,1,457,704
128,108847327,7.692824067317999,0.0,7.692824067317999,1,1,354,590
129,3461315851,7.203019801898889,0.0,7.203019801898889,1,0,591,-1
130,2859516526,5.015941799259312,0.0,5.015941799259312,0,0,-1,-1
131,698354826,13.96436936839703,0.0,13.96436936839703,0,0,-1,-1
132,3023551831,19.871477796555276,0.0,19.871477796555276,1,0,613,-1
133,2793705581,4.22597386146921,0.0,4.22597386146921,0,0,-1,-1
134,2536326962,18.10792556563323,0.0,18.10792556563323,1,0,831,-1
135,3057232301,80.40084147981182,0.0,80.40084147981182,0,0,-1,-1
136,2650561607,21.928800631659286,0.0,21.928800631659286,1,1,513,736
137,1919696644,9.548449215012436,0.0,9.548449215012436,0,0,-1,-1
138,573229940,23.633331142672493,0.0,23.633331142672493,1,0,734,-1
139,248444769,1.1992638804353615,0.0,1.1992638804353615,0,0,-1,-1
140,1472282103,18.78196552884648,0.0,18.78196552884648,1,1,905,922
141,2977445872,4.40921016042621,0.0,4.40921016042621,0,0,-1,-1
142,3577155120,8.115325964793469,0.0,8.115325964793469,1,1,418,940
143,4246209384,24.539773645169177,0.0,24.539773645169177,1,1,579,824
144,530612349,9.648355616515127,0.0,9.648355616515127,1,0,798,-1
145,3634638176,7.342789358683719,0.0,7.342789358683719,0,0,-1,-1
146,470371898,24.924608725902942,0.0,24.924608725902942,1,0,847,-1
147,92552177,7.154462615534612,0.0,7.154462615534612,1,0,914,-1
148,169348392,12.956552358371516,0.0,12.956552358371516,1,0,195,-1
