epoch,A,I_track
0,20.534368563934056,0.0
1,20.78798611109071,0.0
2,21.863664254285045,0.0
3,21.063245329787144,0.0
4,22.950676103981685,0.0
5,23.097344909752188,0.0
6,23.48492362021612,0.0
7,23.771918052175423,0.0
8,24.018773006836682,0.0
9,23.0906834306478,0.0
10,23.09652511681735,0.0
11,23.14481804545491,0.0
12,22.40706366406329,0.0
13,21.418756573944513,0.0
14,21.541362175991086,0.0
15,21.391674549252013,0.0
16,21.901230831533237,0.0
17,20.77534229499597,0.0
18,23.008214868632862,0.0
19,22.406037555683227,0.0
20,22.49859012203768,0.0
21,24.19368554878933,0.0
22,24.655163035880694,0.0
23,25.377219583089474,0.0
24,25.27587669765294,0.0
25,24.187595663792216,0.0
26,24.25255381474409,0.0
27,24.266028680298813,0.0
28,24.900766030187164,0.0
29,24.832736944022898,0.0
30,24.855968060786406,0.0
31,24.952777453848665,0.0
32,23.328967671741264,0.0
33,23.861233141504528,0.0
34,23.1876474518803,0.0
35,24.82226129593045,0.0
36,24.709693098764074,0.0
37,24.995287912413502,0.0
38,26.31348665477998,0.0
39,27.02320550474951,0.0
40,27.00776022941208,0.0
41,28.47530613863926,0.0
42,29.724260013446845,0.0
43,30.648370830163095,0.0
44,31.011028997912756,0.0
45,31.725823118427254,0.0
46,30.94232873612464,0.0
47,30.63601676395617,0.0
48,31.05569059607831,0.0
49,33.24000397948307,0.0
50,33.55927152734439,0.0
51,33.66836536168749,0.0
52,34.12058768178383,0.0
53,34.00057334903134,0.0
54,34.002036738112366,0.0
55,34.18972140842248,0.0
56,35.596048171759016,0.0
57,36.166517081525406,0.0
58,36.19492323885958,0.0
59,35.94135041328837,0.0
60,36.89988168059321,0.0
61,37.726961227024645,0.0
62,36.63686444917223,0.0
63,38.73300159400919,0.0
64,39.08667770201649,0.0
65,39.168544026740896,0.0
66,38.969795938835304,0.0
67,40.22548050632839,0.0
68,39.982912696030574,0.0
69,40.1845100842545,0.0
70,41.32007331697815,0.0
71,42.62624149553887,0.0
72,42.49947194531416,0.0
73,43.295213359698806,0.0
74,41.08160524678856,0.0
75,42.1830372593563,0.0
76,43.17717178081649,0.0
77,42.61679252900046,0.0
78,44.278878503845895,0.0
79,45.273119426802644,0.0
80,47.19536642198148,0.0
81,47.556249066961726,0.0
82,47.558130997653,0.0
83,48.62685586261343,0.0
84,48.75152688341538,0.0
85,50.34698662288146,0.0
86,50.43216378151568,0.0
87,51.06029746844088,0.0
88,52.13079863148333,0.0
89,52.75185333987754,0.0
90,53.53729064108352,0.0
91,53.856492893660956,0.0
92,53.9319371495529,0.0
93,53.96982813502104,0.0
94,53.91498970129156,0.0
95,56.0590001006252,0.0
96,56.317628429614444,0.0
97,57.6770745287532,0.0
98,58.61413541200006,0.0
99,59.60669630047443,0.0
100,58.52168254325366,0.0
101,59.228750297746785,0.0
102,60.200920959015995,0.0
103,60.150272772361696,0.0
104,60.47204741528885,0.0
105,59.05603364254958,0.0
106,60.671408204204894,0.0
107,61.18045685039585,0.0
108,62.31887296867709,0.0
109,61.884747281643385,0.0
110,63.07531325028289,0.0
111,62.54031481742369,0.0
112,61.59832340439996,0.0
113,62.479929063780865,0.0
114,63.90613850706886,0.0
115,65.89328740363703,0.0
116,66.33622006967224,0.0
117,67.5078763732372,0.0
118,69.27695978095119,0.0
119,70.26447475135627,0.0
120,71.39185415828958,0.0
121,71.83563802191115,0.0
122,72.69219954919164,0.0
123,71.93270530021873,0.0
124,72.32502884544748,0.0
125,72.04487389039062,0.0
126,72.64323027893572,0.0
127,73.582901191394,0.0
128,73.67870779343549,0.0
129,75.42275266224509,0.0
130,76.79652033888632,0.0
131,77.66684269492889,0.0
132,77.42928818701348,0.0
133,77.26301873807543,0.0
134,78.83594067031657,0.0
135,78.42187587741472,0.0
136,78.67032801427811,0.0
137,79.326957391005,0.0
138,80.89568940119838,0.0
139,81.25941421432782,0.0
140,81.48218784812893,0.0
141,80.82110840191037,0.0
142,80.00088814213271,0.0
143,80.63664664667809,0.0
144,80.84708830782449,0.0
145,81.31552444385993,0.0
146,84.29172826634863,0.0
147,85.14628675038301,0.0
148,85.82646795124047,0.0
149,86.14278168863166,0.0
150,87.71148555500487,0.0
151,88.4880782634962,0.0
152,89.58461471183858,0.0
153,90.19300161989065,0.0
154,90.34230978954304,0.0
155,91.55281553936113,0.0
156,90.72919622970292,0.0
157,91.20321760267115,0.0
158,90.47936919972922,0.0
159,93.05149350150971,0.0
160,93.81423241819569,0.0
161,94.9180209272614,0.0
162,94.9150184858016,0.0
163,95.9530796488095,0.0
164,97.27466005711486,0.0
165,96.26962593031067,0.0
166,97.38914396674126,0.0
167,96.54376778249878,0.0
168,97.45402283770424,0.0
169,97.69046576702351,0.0
170,97.1625627732727,0.0
171,96.81387523528544,0.0
172,98.06539998953899,0.0
173,99.09843306879611,0.0
174,99.31921757445683,0.0
175,99.09948024276584,0.0
176,99.16613086102878,0.0
177,98.2340238314194,0.0
178,97.25397184491769,0.0
179,98.09136625762983,0.0
180,98.74517991358007,0.0
181,100.23311539149122,0.0
182,101.47745403554275,0.0
183,102.00217704878736,0.0
184,102.91241526577751,0.0
185,103.79817856044187,0.0
186,104.23063874838012,0.0
187,104.3815645943374,0.0
188,104.16152777378153,0.0
189,101.5277469756575,0.0
190,101.78373897292637,0.0
191,101.22597155421148,0.0
192,102.27624525385801,0.0
193,101.44656751743968,0.0
194,101.00218172034498,0.0
195,101.12906285969834,0.0
196,102.48090077775679,0.0
197,102.87739299278633,0.0
198,104.31841734041926,0.0
