X,stable,iteration,iteration_name
17.77473250943947,1.0,1,exploration
20.125831075536546,1.0,1,exploration
20.89200674347449,1.0,1,exploration
21.927407744214467,1.0,1,exploration
21.319576481994776,1.0,1,exploration
17.461581076827603,1.0,1,exploration
17.75937622462713,1.0,1,exploration
20.43977300604628,1.0,1,exploration
17.420614553104393,1.0,1,exploration
18.71610000601536,1.0,1,exploration
19.564198615047218,1.0,1,exploration
18.92361506780818,1.0,1,exploration
17.76663250647458,1.0,1,exploration
22.357988029616447,1.0,1,exploration
20.092053176686097,1.0,1,exploration
19.60448450234134,1.0,1,exploration
19.789225682410695,1.0,1,exploration
19.32919476663615,1.0,1,exploration
18.090959910179755,1.0,1,exploration
18.16265220531588,1.0,1,exploration
20.03091465670488,1.0,1,exploration
21.14109023260701,1.0,1,exploration
21.527267299849314,1.0,2,exploitation
22.569144080100223,1.0,2,exploitation
21.469470057803104,1.0,2,exploitation
22.47050272040066,1.0,2,exploitation
22.780811893383483,1.0,2,exploitation
18.063299776844204,1.0,2,exploitation
18.595578805392357,1.0,2,exploitation
22.109772586690084,1.0,2,exploitation
17.962762686333406,1.0,2,exploitation
21.095978916444857,1.0,2,exploitation
18.254672771054178,1.0,2,exploitation
18.04654416860805,1.0,2,exploitation
20.396093459180605,1.0,2,exploitation
23.401374043373345,1.0,2,exploitation
17.639965169909082,1.0,2,exploitation
23.02430321312107,1.0,2,exploitation
17.51783132083078,1.0,2,exploitation
22.442488156018054,1.0,2,exploitation
18.099078855273113,1.0,2,exploitation
16.69317695338919,1.0,2,exploitation
21.925615926454938,1.0,2,exploitation
20.12185029165702,1.0,2,exploitation
18.249539368286648,1.0,2,exploitation
20.069082485483143,1.0,2,exploitation
20.93575277912639,1.0,2,exploitation
21.064018908199238,1.0,2,exploitation
19.24638954480291,1.0,2,exploitation
22.119162585882705,1.0,2,exploitation
17.728085545261077,1.0,2,exploitation
22.289054214572488,1.0,2,exploitation
17.65281493339358,1.0,3,refinement
17.988221784071172,1.0,3,refinement
17.00094179906506,1.0,3,refinement
16.54001453811402,1.0,3,refinement
18.70856440170559,1.0,3,refinement
17.142380385903305,1.0,3,refinement
18.47536019819456,1.0,3,refinement
21.3429236599885,1.0,3,refinement
17.498709959216082,1.0,3,refinement
17.603649445728816,1.0,3,refinement
18.934543943058927,1.0,3,refinement
19.031968204864256,1.0,3,refinement
16.042133501485722,1.0,3,refinement
18.366240528358837,1.0,3,refinement
17.652302656750713,1.0,3,refinement
19.69104877900703,1.0,3,refinement
20.22807519251517,1.0,3,refinement
16.739107079307427,1.0,3,refinement
17.621476803964388,1.0,3,refinement
18.795845484432043,1.0,3,refinement
16.818065039998277,1.0,3,refinement
18.137672835510102,1.0,3,refinement
19.27096323835733,1.0,3,refinement
