time_step,region_1_entropy,region_2_entropy,region_3_entropy,region_4_entropy,region_5_entropy,region_6_entropy,region_7_entropy,region_8_entropy,global_entropy,lock_epoch
0,2.5470006626669566,2.555217113581034,2.5957687896248722,2.6239682773049555,2.559302096941645,2.5127909982415098,2.585453090971508,2.4883853829542977,5.6013859855926755,127
1,3.188809509368193,3.1873671104755306,3.2429887497950665,3.2849757497765837,3.199983924977407,3.1412960307810796,3.2342922690193725,3.100611905540866,5.604002353851932,127
2,3.825813952982881,3.818071640051817,3.8972476912907617,3.9391576505296997,3.833083964011999,3.7672204170307073,3.88049423473808,3.7138344769756317,5.616006614032808,127
3,4.468499368927064,4.454363143411878,4.5461354701034775,4.6025008182793865,4.470419273770897,4.398894687759778,4.520379138305416,4.328144453413188,5.610523036926717,127
4,5.111479319833288,5.091486150051024,5.193161208159692,5.264592786795754,5.10399509609939,5.031937047731507,5.161814454176873,4.9467015325907955,5.611345092393234,127
5,5.113232769868297,5.090800691632982,5.188701279936706,5.272291247228175,5.0985716918326185,5.02212014551598,5.154398408635735,4.94726413567863,5.615542595971093,127
6,5.12868147201599,5.078611068561862,5.191391155356866,5.262045201381914,5.085483125564059,5.008812666738151,5.147671873282871,4.9523436474161455,5.623557307429827,127
7,5.152372070363008,5.076999174937236,5.189421169669891,5.254041179406927,5.067935376681946,4.9922337503162515,5.153079288317359,4.957557159591375,5.619896056638448,127
8,5.171090592557801,5.086512787569451,5.192066676888922,5.2451783200468665,5.043704471582244,4.982879477628005,5.146154123761585,4.969892684161934,5.620045737072663,127
9,5.178544555987765,5.086972743701379,5.189566590138129,5.230496178198275,5.02528172885044,4.963157930531945,5.139971069714107,4.994934240949224,5.616828995645735,127
10,5.180285673204302,5.086953515950481,5.178342062420144,5.228794185877936,5.0136533065819044,4.9473893662961475,5.139751002120702,5.017488427361418,5.633488951470354,127
11,5.18610532647476,5.083181147131009,5.17654103280074,5.209273975766235,5.003833726510275,4.926733453228907,5.14108208739157,5.035480593842447,5.62821889477992,127
12,5.1982050833755915,5.0784157618497066,5.178339264269006,5.192213085840578,5.003530630157535,4.906147252248545,5.132182744453852,5.055104552764674,5.630251407714733,127
13,5.203315595512051,5.081786972253109,5.17693837423371,5.17515047085635,5.001591073738409,4.894533611300407,5.1194630212638526,5.061209106930814,5.634799748998111,127
14,5.204179128772391,5.07874224915563,5.175359539592498,5.156688143300874,5.006819187852843,4.894607306066145,5.109741290274199,5.075378731745869,5.643024053246324,127
15,5.193163012041797,5.066112138368265,5.180966412694182,5.151866162597436,5.005052155597336,4.889203874199263,5.095641811566366,5.087951340959958,5.640629210735423,127
16,5.183468465797516,5.043381948572057,5.17750564073904,5.1436271687617605,5.0096608905085205,4.881606971466319,5.084283967876416,5.100989751380684,5.645317510655775,127
17,5.182542416340017,5.034041699774927,5.185168600379637,5.135853495044636,5.015028245440453,4.884889935250911,5.075129954973064,5.095637093887097,5.638747831314302,127
18,5.183280678023943,5.031694175387296,5.193828265549417,5.124190704277405,5.029654817173068,4.8903979434523865,5.061006589541651,5.08771049923271,5.644610638733173,127
19,5.178994845603465,5.030732856372127,5.201873144960369,5.119083863531216,5.042396451373718,4.895672189676254,5.055647926044193,5.079964175628073,5.652241830997668,127
20,5.1586769097358705,5.0293380580646,5.210895436460331,5.111744369693404,5.050338816195017,4.891904422729824,5.065513163104062,5.05753545526224,5.654684994623628,127
21,5.151628340024956,5.025121472076964,5.223930560310702,5.104201902407013,5.057296879116414,4.8993743293005165,5.072102964829196,5.034067724434481,5.659097129181223,127
22,5.132461359849462,5.030241312757749,5.22274802928536,5.106588106119392,5.061144194854746,4.915664977637974,5.081939610097634,4.997657332787103,5.661357185413124,127
23,5.100538927975104,5.042636934356004,5.2281992778043636,5.094558937560772,5.073556491195064,4.933563815996585,5.087552063190763,4.949854435398097,5.656132853739959,127
24,5.0710825105040955,5.061953783086494,5.226898401267237,5.083051970184043,5.080576662944842,4.951248000099988,5.094694189862527,4.899639272336702,5.665282251723481,127
25,5.045915562731381,5.078551914935258,5.214769597210521,5.070571125804629,5.08290428283005,4.960404729113386,5.094269400354921,4.856126199897297,5.663881769532952,127
26,5.0269029632104925,5.09287285202264,5.2007935690747455,5.05746467782584,5.073787497109263,4.964262219526971,5.09598474206218,4.818542007123678,5.665296329520953,127
27,5.000256087937906,5.092027747808993,5.184421203609187,5.045941586414911,5.070489151791374,4.962858241560786,5.084057522913235,4.788330827274988,5.676279608581242,127
28,4.987213055118144,5.089694160952979,5.1695851060105955,5.031740525795287,5.0604812672104655,4.96194045545243,5.074772186808435,4.769061404058185,5.669029585676918,127
29,4.971037306995672,5.082773217708484,5.159876925130261,5.014371928602181,5.054684569231515,4.951285210388194,5.077286794472888,4.756732582264721,5.671759581519042,127
30,4.976704917575178,5.080743026061142,5.15980380010986,4.98548162915252,5.046577339102076,4.937485921408473,5.081388199394305,4.7577015382160885,5.67661963289423,127
31,4.994758152116082,5.080109685732387,5.15003154925674,4.959701081080953,5.04055984991638,4.926967555425136,5.078948436681012,4.773737547020783,5.674872492714318,127
32,5.024533235165157,5.066049287691136,5.161696359373921,4.934656968662743,5.042813188228181,4.913881711560094,5.072095761021593,4.795435879604791,5.674461009540075,127
33,5.053658122633458,5.058148670000576,5.175276723164345,4.910303033933139,5.052998642494759,4.90050812603634,5.072794121761082,4.824486666815356,5.673072706340192,127
34,5.091877905748859,5.0412747201108035,5.189567323254447,4.886112112833307,5.062741066402367,4.894096275178258,5.068941993587637,4.854202951188896,5.686275415129623,127
35,5.135112710954623,5.036016586229139,5.2044860373652115,4.856042404225299,5.063664786388554,4.896053825269652,5.077201345987772,4.875882463202406,5.6866831454805595,127
36,5.174535197666421,5.0346861006092904,5.222400178398028,4.82747253606377,5.070765579033873,4.909168894980811,5.077395659011911,4.890136991347729,5.686856444495992,127
37,5.210534858008708,5.031530663406379,5.229053523294525,4.811768800586178,5.079990019372127,4.91973546219808,5.071256797230555,4.900583470137784,5.682295996325149,127
38,5.232754063516806,5.022840617252578,5.223555796088524,4.818422008943916,5.082850775975381,4.929530127515953,5.05929356741445,4.897911877225502,5.7068151471195065,127
39,5.2575618525100385,5.020822265002402,5.214097405105716,4.824307615754107,5.087233475755865,4.939311526606505,5.048965845178361,4.883757155209125,5.692914818263032,127
40,5.272929916085939,5.0383882172111205,5.195001827299099,4.827924341178201,5.081287940745026,4.953345939012014,5.032894741605729,4.879635813048494,5.692613118717277,127
41,5.279330338949962,5.053942018217432,5.177452065348405,4.836262120859238,5.059334867288611,4.96311002652758,5.017919176308282,4.86539325784275,5.701487578584214,127
42,5.2792461098986285,5.088588719295915,5.162766487356213,4.85165178129222,5.049831918466417,4.979928666109345,5.014741194856164,4.848179589557476,5.70203710369954,127
43,5.277950149653768,5.116730998138503,5.141284914265127,4.866090558134337,5.040736348084784,4.991042720250702,5.010354171562639,4.839875826071227,5.713339846383653,127
44,5.278311849391975,5.14510184843528,5.118826416503332,4.884091403219821,5.029802345233886,4.997871478058293,5.000718795135398,4.841528640197286,5.702415938985254,127
45,5.2888382573699655,5.17023072860426,5.107647022891703,4.896119661981334,5.0163299746641785,5.004642100548895,4.994937567069451,4.846089612163638,5.706554019117979,127
46,5.3062782306550265,5.195062207226296,5.105403528595208,4.89529330717292,5.017609815014538,5.009207098398497,4.993112456037113,4.862443448680524,5.707585377457274,127
47,5.320792973836411,5.210520537548347,5.100296761637395,4.895138515084319,5.013384081857193,5.006962961217915,4.9949549264359225,4.889675643377655,5.709888867027642,127
48,5.331759795815181,5.211808750091664,5.090152194904097,4.898906322624888,5.017982868309835,5.006232804908219,5.014149713269624,4.909746366099744,5.713127026138295,127
49,5.346885627103935,5.194516126396565,5.086950670292227,4.894958328158802,5.032204727773374,5.0152101406366025,5.036794233135209,4.939912145207794,5.715403033032995,127
50,5.362702497030375,5.169273238772725,5.086289451511455,4.886930369205295,5.030376162950221,5.010036668314006,5.042493417727108,4.965360850917356,5.722750280382456,127
