universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
9086,3050725208,6.655578660369299,0.0,6.655578660369299,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,6.655578660369299,1.895455399287217,1.895455399287217,0.2191,0.2191,
9087,3014666815,13.213081732001475,0.0,13.213081732001475,1,1,311,817,,,,,0,,,0,0.0,0.0,0.0,13.213081732001475,2.581207379139314,2.581207379139314,0.5397,0.5397,
9088,3980586249,20.260436641420075,0.0,20.260436641420075,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,20.260436641420075,3.008670050484699,3.008670050484699,0.7444,0.7444,
9089,1976530735,17.89975409384103,0.0,17.89975409384103,1,0,891,-1,,,,,0,,,0,0.0,0.0,0.0,17.89975409384103,2.884786974978157,2.884786974978157,0.6893,0.6893,
9090,3594530040,7.835948322729923,0.0,7.835948322729923,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,7.835948322729923,2.0587219052074244,2.0587219052074244,0.2878,0.2878,
9091,1341349983,14.906619010183327,0.0,14.906619010183327,1,0,741,-1,,,,,0,,,0,0.0,0.0,0.0,14.906619010183327,2.701805343182411,2.701805343182411,0.6013,0.6013,
9092,557836868,22.768444706094797,0.0,22.768444706094797,1,1,590,685,,,,,0,,,0,0.0,0.0,0.0,22.768444706094797,3.1253755732235,3.1253755732235,0.7928,0.7928,
9093,3231297431,6.287296605829598,0.0,6.287296605829598,1,0,949,-1,,,,,0,,,0,0.0,0.0,0.0,6.287296605829598,1.8385311859293534,1.8385311859293534,0.1984,0.1984,
9094,2557335353,7.480952426885471,0.0,7.480952426885471,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,7.480952426885471,2.012360113678292,2.012360113678292,0.2688,0.2688,
9095,3825944180,6.294097837365648,0.0,6.294097837365648,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,6.294097837365648,1.8396123430664664,1.8396123430664664,0.1986,0.1986,
9096,3539325692,53.85967155305005,0.0,53.85967155305005,1,1,255,443,,,,,0,,,0,0.0,0.0,0.0,53.85967155305005,3.9863819892039056,3.9863819892039056,0.9675,0.9675,
9097,1111285841,29.63244669850554,0.0,29.63244669850554,1,0,859,-1,,,,,0,,,0,0.0,0.0,0.0,29.63244669850554,3.3888699332187504,3.3888699332187504,0.8735,0.8735,
9098,1802362150,8.819510980996258,0.0,8.819510980996258,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,8.819510980996258,2.1769664241502293,2.1769664241502293,0.34,0.34,
9099,2212973485,14.215037310404359,0.0,14.215037310404359,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,14.215037310404359,2.654300369820261,2.654300369820261,0.5774,0.5774,
9100,1587035774,48.05234955961895,0.0,48.05234955961895,1,1,229,657,,,,,0,,,0,0.0,0.0,0.0,48.05234955961895,3.8722910324439224,3.8722910324439224,0.955,0.955,
9101,236995073,10.559536989119445,0.0,10.559536989119445,1,1,337,538,,,,,0,,,0,0.0,0.0,0.0,10.559536989119445,2.3570294315896327,2.3570294315896327,0.4274,0.4274,
9102,3205821834,12.229933362550454,0.0,12.229933362550454,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,12.229933362550454,2.5038865009967024,2.5038865009967024,0.5004,0.5004,
9103,385179349,17.204865796497312,0.0,17.204865796497312,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,17.204865796497312,2.8451922389573716,2.8451922389573716,0.6694,0.6694,
9104,1228457566,17.830905109839765,0.0,17.830905109839765,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,17.830905109839765,2.8809331938979517,2.8809331938979517,0.6874,0.6874,
9105,1912997738,17.0738964123085,0.0,17.0738964123085,1,0,855,-1,,,,,0,,,0,0.0,0.0,0.0,17.0738964123085,2.8375507715853776,2.8375507715853776,0.6653,0.6653,
9106,677821074,3.2896238052373246,0.0,3.2896238052373246,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,3.2896238052373246,1.1907732133270392,1.1907732133270392,0.049,0.049,
9107,298354101,60.34535856110733,0.0,60.34535856110733,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,60.34535856110733,4.100084035905027,4.100084035905027,0.978,0.978,
9108,4087134716,5.457118557244421,0.0,5.457118557244421,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,5.457118557244421,1.6969209136865153,1.6969209136865153,0.1507,0.1507,
9109,1676500606,10.456081351689324,0.0,10.456081351689324,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,10.456081351689324,2.3471837566751965,2.3471837566751965,0.4224,0.4224,
9110,1889812732,10.363872130040024,0.0,10.363872130040024,1,0,901,-1,,,,,0,,,0,0.0,0.0,0.0,10.363872130040024,2.3383259247272847,2.3383259247272847,0.4178,0.4178,
9111,392662125,7.373062569460153,0.0,7.373062569460153,1,0,792,-1,,,,,0,,,0,0.0,0.0,0.0,7.373062569460153,1.9978331652676062,1.9978331652676062,0.2627,0.2627,
9112,1536144440,24.130402517981597,0.0,24.130402517981597,1,0,845,-1,,,,,0,,,0,0.0,0.0,0.0,24.130402517981597,3.1834725607237777,3.1834725607237777,0.8113,0.8113,
9113,2851739352,5.640590086050637,0.0,5.640590086050637,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,5.640590086050637,1.729988685223595,1.729988685223595,0.1612,0.1612,
9114,2265798259,14.31982714518763,0.0,14.31982714518763,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,14.31982714518763,2.66164509059293,2.66164509059293,0.5808,0.5808,
9115,3238877691,17.493916431127467,0.0,17.493916431127467,1,0,682,-1,,,,,0,,,0,0.0,0.0,0.0,17.493916431127467,2.8618531879843365,2.8618531879843365,0.6774,0.6774,
9116,3992140809,80.83605917264737,0.0,80.83605917264737,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,80.83605917264737,4.392423142864349,4.392423142864349,0.991,0.991,
9117,963469199,7.459826272045047,0.0,7.459826272045047,1,0,802,-1,,,,,0,,,0,0.0,0.0,0.0,7.459826272045047,2.009532126015017,2.009532126015017,0.2677,0.2677,
9118,989412281,23.573574233390506,0.0,23.573574233390506,1,0,554,-1,,,,,0,,,0,0.0,0.0,0.0,23.573574233390506,3.1601263487857385,3.1601263487857385,0.8036,0.8036,
9119,2536856379,12.714813238217964,0.0,12.714813238217964,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,12.714813238217964,2.542767710462549,2.542767710462549,0.52,0.52,
9120,2360204790,32.14806304620974,0.0,32.14806304620974,1,0,824,-1,,,,,0,,,0,0.0,0.0,0.0,32.14806304620974,3.4703522014724366,3.4703522014724366,0.8906,0.8906,
9121,3815713209,12.740610225206499,0.0,12.740610225206499,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,12.740610225206499,2.5447945473648628,2.5447945473648628,0.5204,0.5204,
9122,636200867,16.047142619693236,0.0,16.047142619693236,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,16.047142619693236,2.7755308038012236,2.7755308038012236,0.6394,0.6394,
9123,2638351489,6.653278806049685,0.0,6.653278806049685,1,0,306,-1,,,,,0,,,0,0.0,0.0,0.0,6.653278806049685,1.8951097866982611,1.8951097866982611,0.219,0.219,
9124,3013810685,6.205180014448406,0.0,6.205180014448406,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,6.205180014448406,1.825384429428245,1.825384429428245,0.1932,0.1932,
9125,302071663,49.55422394301636,0.0,49.55422394301636,1,0,991,-1,,,,,0,,,0,0.0,0.0,0.0,49.55422394301636,3.903067503217779,3.903067503217779,0.9585,0.9585,
9126,1491014257,10.97907557570133,0.0,10.97907557570133,1,0,783,-1,,,,,0,,,0,0.0,0.0,0.0,10.97907557570133,2.3959912408888293,2.3959912408888293,0.4458,0.4458,
9127,2572342085,15.082113421515533,0.0,15.082113421515533,1,0,574,-1,,,,,0,,,0,0.0,0.0,0.0,15.082113421515533,2.7135095000755123,2.7135095000755123,0.6084,0.6084,
9128,3233925424,28.2445557449566,0.0,28.2445557449566,0,0,-1,-1,,,,,0,,,0,0.0,0.0,0.0,28.2445557449566,3.340900722027493,3.340900722027493,0.8601,0.8601,
