universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,E_times_I,E_plus_I,abs_E_minus_I,logX,_gap
0,4133221336,0.7430591012090894,0.5344343947380852,24.481001129467323,1,1,65,122,0.39711634100930526,1.2774934959471747,0.20862470647100417,3.197897352619529,0.20862470647100417
23,3397481243,0.766,0.43401289031781976,23.132232025720754,1,1,4,122,0.33245387398344994,1.2000128903178198,0.33198710968218026,3.141226970754129,0.33198710968218026
24,1866065439,0.7394710322767349,0.5353229168327396,24.42523314852401,1,1,107,122,0.3958557899116987,1.2747939491094744,0.20414811544399536,3.1956167433704947,0.20414811544399536
