epoch,mean_X,std_X
0,14.975550533202082,0.6683414128177778
1,14.9916621827798,0.4748771545417107
2,14.95469896033447,0.460646097000294
3,14.981743846800322,0.48691607098137335
4,15.000225296928981,0.509450903636864
5,14.971272009060858,0.5182231887667271
6,14.98492089503517,0.47789089924300227
7,15.027899321725464,0.4682219203082412
8,14.949249955848407,0.4935646151321035
9,14.989314925716865,0.5246626846941139
10,15.001910682816844,0.5058850737684857
11,14.989963745256073,0.4845339766576656
12,14.973427376369873,0.49110515206348554
13,14.986590650668978,0.47378637962850834
14,15.005555744224527,0.49806263323468325
15,15.007530167831987,0.5071846612628028
16,14.989569400998358,0.48614060909619045
17,15.011786573191923,0.5073297373240592
18,14.977877756713074,0.49731135000415555
19,14.961760945262895,0.5028815047237797
20,14.990544912120889,0.45761329456769356
21,14.972980275402783,0.4738330997721214
22,14.996427427820638,0.45598350325896064
23,14.955886447558889,0.490534544384052
24,14.999788594732982,0.5169533281165757
25,14.96844012216569,0.49417128195790294
26,15.0158065194991,0.49007332913002827
27,14.981804029314004,0.5120474173162635
28,14.99915000931222,0.46562391448368656
29,14.988105147188127,0.4949508169691095
30,15.0010493650056,0.4945272687079218
31,14.977046699727502,0.529061394686312
32,14.997047535085596,0.501161749969407
33,15.004553310882718,0.4518163491879708
34,14.986225842762822,0.49893339441291956
35,15.021896022825022,0.49684368972658144
36,15.012003643686473,0.4942021160575909
37,14.97303753026094,0.45860850584165624
38,14.918306299933887,0.5047684527533697
39,14.936274748402694,0.4913062963430392
40,14.953817643107897,0.4931238304400334
41,14.968692873606674,0.47085580782596675
42,14.94391399770768,0.45895720780512106
43,14.978498154389838,0.49858834250628625
44,14.998408820930983,0.49631195672076467
45,14.977217455838867,0.4843036693340773
46,14.980569491543179,0.4679117058183846
47,15.008933734091393,0.45532436159251827
48,14.98890452688796,0.5217163603413679
49,14.982393140322982,0.46137827714039925
50,14.963673074512034,0.5139509963838766
51,15.01830695353933,0.49427265653186786
52,14.998071481500423,0.500704669637406
53,15.002964550261243,0.49925902444621173
54,14.978487561212743,0.510298814055145
55,14.97432657495982,0.4931095253367888
56,15.006603109098021,0.5067570703540407
57,14.975021161175437,0.4753697772164189
58,15.036345991590713,0.4906768757057773
59,15.019986506202459,0.4652597362947807
60,14.963198955101648,0.480856713399243
61,14.919782118313282,0.532531622331402
62,14.980206704270957,0.45289684628276167
63,14.964154593991855,0.5017712215004095
64,14.981328823376726,0.5129657046480346
65,14.961699598624303,0.4662129918746451
66,14.954862297871662,0.4718000932609161
67,14.984327709727033,0.4836355531237496
68,15.022661529286964,0.5060676632046119
69,14.988383988743216,0.4983522569152131
70,14.999947992583628,0.4904678452642603
71,14.968986609425102,0.5085647415091749
72,14.995006246820312,0.4635298534408842
73,14.969667875693178,0.508016496227427
74,14.978764131127994,0.5118151943398852
75,14.996216432342912,0.48055350541141467
76,14.988683556264698,0.45024162577264304
77,15.00720299942519,0.5090880253240503
78,14.958204207601705,0.4919101846295475
79,14.98343061766776,0.4537543639684864
80,14.99929730131472,0.4803675756401375
81,14.993013926367713,0.4838743514751432
82,14.978144791639577,0.48320761559981346
83,14.93602525172525,0.4529715832055272
84,14.96442876252189,0.5271278275106015
85,14.990595044080598,0.4804349594561117
86,14.970955044594225,0.4642956414082291
87,14.963129007666947,0.4890440950281337
88,14.98574213064726,0.48718317314154225
89,15.01901954974929,0.510776226207974
90,14.95846307473786,0.5399333996177256
91,14.955886726497102,0.4851491830768288
92,14.988557640637598,0.5007786679984495
93,15.021826565778927,0.4720523094158448
94,14.947481800450626,0.49399385917275945
95,14.997256785968041,0.46129640354818496
96,14.991541629981512,0.4812694548658611
97,14.968723716697259,0.47491561405388655
98,15.018677894115026,0.5285037050635232
99,15.004121688326409,0.5224492562296049
100,14.985017884076195,0.48853745188986847
101,14.969361396566491,0.45840157255648195
102,14.975730693598186,0.5002671815178897
103,14.962559845296054,0.48002285877139805
104,14.985481134342153,0.4978499647596215
105,14.988370552639891,0.4771912956898164
106,15.026311448381486,0.48274196209115666
107,14.992243525551954,0.520079885034079
108,15.00201302401445,0.4930596722174001
109,14.9781450576285,0.4842142554537703
110,14.94932232554636,0.4807281774339323
111,14.96572850187587,0.462486629778299
112,15.005249822599765,0.5004055771848528
113,14.974745167193955,0.5029102719421478
114,15.024219937709162,0.5155382868774513
115,14.887621158558781,0.5010642808111893
116,15.01203230109514,0.4894789700484788
117,14.956143365096487,0.48976639502565894
118,15.044633539801548,0.5222028282631997
119,14.988350737346705,0.4877862629805224
120,14.978249904456641,0.4909709569436921
121,14.998852602066314,0.4770344554566138
122,14.976015519877949,0.4167039804925648
123,14.990194839636246,0.4241623245372147
124,14.966043979599682,0.42713340152223184
125,14.999317059876487,0.43050088668709996
126,14.980547101747526,0.41175629315916823
