universe_id,E,I,lock_epoch,ell,axis_lon,axis_lat,peak_value,category,alignment_angle_deg,p_value,aoe_flag
87,0.7259237494040672,0.0,122,2,16.5234375,22.669609871750396,-32.8088891693836,lock_in,123.31788460455812,1.0,False
87,0.7259237494040672,0.0,122,3,147.1875,-72.38756092964962,23.420604672683574,lock_in,123.31788460455812,1.0,False
101,0.72,0.0,122,2,141.9230769230769,66.07006450641592,33.00047926443435,lock_in,32.435026624486326,0.0,False
101,0.72,0.0,122,3,84.48113207547169,50.48004426244293,21.142440072599697,lock_in,32.435026624486326,0.0,False
102,0.7485452937930516,0.0,122,2,262.6171875,35.68533471265204,17.472026580887658,lock_in,124.24795513190438,1.0,False
102,0.7485452937930516,0.0,122,3,120.9375,6.880079227870652,17.28940679576322,lock_in,124.24795513190438,1.0,False
0,0.766,0.0,130,2,143.35051546391753,53.95678248481786,-38.19028848206779,lock_in,22.875622087869456,0.0,False
0,0.766,0.0,130,3,133.9453125,32.0899512562803,19.606698443199953,lock_in,22.875622087869456,0.0,False
1,0.757262458286626,0.0,122,2,64.3359375,0.5968418305070173,-22.350016119424506,lock_in,151.92608151869277,1.0,False
1,0.757262458286626,0.0,122,3,233.08593749999997,25.282603043311994,15.380556084265383,lock_in,151.92608151869277,1.0,False
2,0.766,0.0,164,2,215.859375,26.944358180475724,20.300645713844077,lock_in,125.68378740338503,1.0,False
2,0.766,0.0,164,3,72.421875,14.169522214770055,14.742688940900168,lock_in,125.68378740338503,1.0,False
3,0.72,0.0,129,2,291.09375,31.738394244764443,30.45414134972885,lock_in,83.19579165953003,1.0,False
3,0.72,0.0,129,3,58.91752577319588,53.95678248481786,20.824531792359302,lock_in,83.19579165953003,1.0,False
4,0.766,0.0,122,2,308.671875,11.11088180000327,20.70804312216335,lock_in,105.08012800860668,1.0,False
4,0.766,0.0,122,3,199.28571428571428,-77.18138188096611,-21.472990930991884,lock_in,105.08012800860668,1.0,False
5,0.748213181796767,0.0,122,2,35.0,66.81675324303833,-46.8600017423707,lock_in,59.358723950589464,0.0,False
5,0.748213181796767,0.0,122,3,284.4140625,41.81031489577859,28.957800871146294,lock_in,59.358723950589464,0.0,False
6,0.766,0.0,122,2,169.453125,5.679189845582371,-30.623573544430148,lock_in,118.53704270542794,1.0,False
6,0.766,0.0,122,3,30.872093023255815,-58.16036855433802,-27.33377779916769,lock_in,118.53704270542794,1.0,False
7,0.7594846345835349,0.0,122,2,354.2307692307693,-46.1781796469964,-35.84046613307721,lock_in,89.77899959681028,1.0,False
7,0.7594846345835349,0.0,122,3,280.89843749999994,15.094787099543197,31.183476406225147,lock_in,89.77899959681028,1.0,False
8,0.72,0.0,138,2,135.0,80.85321831509765,40.30573842717731,lock_in,44.48771148925957,0.0,False
8,0.72,0.0,138,3,197.2265625,41.81031489577859,22.401200154395468,lock_in,44.48771148925957,0.0,False
9,0.766,0.0,122,2,151.17187499999997,19.15501007356373,22.499444769491063,lock_in,29.605945298349482,0.0,False
9,0.766,0.0,122,3,175.42968749999997,40.228184728061095,34.932371398109126,lock_in,29.605945298349482,0.0,False
10,0.7517674713026505,0.0,122,2,163.12499999999997,31.738394244764443,-21.95365422220659,lock_in,97.43599395957698,1.0,False
10,0.7517674713026505,0.0,122,3,37.265625,33.152887928619876,-25.851111999703,lock_in,97.43599395957698,1.0,False
11,0.72,0.0,125,2,109.3359375,14.477512185929925,36.84240845452896,lock_in,44.88538071193464,0.0,False
11,0.72,0.0,125,3,81.27551020408164,53.57223328098856,-28.503302166722595,lock_in,44.88538071193464,0.0,False
12,0.766,0.0,139,2,239.4140625,1.7907846593289491,27.561553309462443,lock_in,36.598389209858205,0.0,False
12,0.766,0.0,139,3,203.203125,8.084013907099305,19.365099139238538,lock_in,36.598389209858205,0.0,False
13,0.738901288183181,0.0,122,2,74.53125,20.423615363810953,30.14791621432969,lock_in,92.09032378818476,1.0,False
13,0.738901288183181,0.0,122,3,201.54255319148933,55.107936425098195,-16.492906273177375,lock_in,92.09032378818476,1.0,False
14,0.7633348059405615,0.0,122,2,87.890625,12.941631985423356,-39.26875780036507,lock_in,88.35335896122102,1.0,False
14,0.7633348059405615,0.0,122,3,343.83495145631065,51.64299443168207,32.62191143956758,lock_in,88.35335896122102,1.0,False
15,0.7331197169787103,0.0,122,2,9.947368421052632,54.724628409746536,-11.700366478285247,lock_in,95.87678073760961,1.0,False
15,0.7331197169787103,0.0,122,3,171.9140625,27.95318688338113,-22.425318872743986,lock_in,95.87678073760961,1.0,False
