pixel_values,skewness,kurtosis,mean,std,n_maps,total_pixels
-37.745117,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
32.565,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-16.020271,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
0.01241302,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
47.425694,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-26.3596,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-8.028995,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-16.173092,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
11.95917,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-7.8330975,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
23.802252,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-26.993952,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
38.584457,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
18.939816,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
34.30234,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-29.409693,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-36.61127,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-87.928505,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-12.39224,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
2.1640644,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-30.28696,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
51.52959,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-55.21238,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-130.33275,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
17.770708,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
74.06341,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
103.68318,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-29.094463,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-4.5328665,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-1.280546,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
9.791795,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
144.81065,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-38.347595,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
112.0109,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
123.84069,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
17.659357,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
19.65339,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-67.23312,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
22.498894,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
1.7279269,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-47.158947,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
9.929551,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-38.629444,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-1.8269122,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
50.26355,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
75.29705,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-6.3249316,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
43.17666,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-14.22353,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
13.781739,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-7.004827,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-29.916534,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-4.8279653,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-13.619311,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
5.0642805,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-3.527715,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
83.36809,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-16.35333,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
17.294018,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-4.9092946,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-20.750475,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
32.42963,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-43.646385,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-39.84725,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-5.5720534,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-13.569145,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
24.722137,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
33.723167,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
50.339455,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-32.397026,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-78.57388,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-31.306973,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-43.441635,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-4.7803407,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-3.3373156,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
22.654192,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-30.049776,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-43.667805,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-2.612254,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-56.56137,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-11.963376,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
7.3874226,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-82.07772,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-57.833683,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-24.56321,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
4.2083726,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-4.5357976,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
7.91159,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-35.242767,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-37.724045,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
39.41926,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-32.745922,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
24.038853,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-52.46698,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-27.511284,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
23.440823,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-39.305614,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-36.904842,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-34.185726,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
-7.8018665,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
1.1214732,0.0038339004,-0.0082376,-1.6698383e-06,41.73916,175,34406400
